"from","to","KEGG","ReconX","HumanCyc","Reactome","OmniPath","weight","lapl_norm","lapl_norm_weight"
"CLTA","ARF1",NA,NA,NA,"in-complex-with",NA,0.312,0.0138488747207792,0.00432084891288311
"CD74","ARF1",NA,NA,NA,"in-complex-with",NA,0.281666666666667,0.0307728727448332,0.00866769248979468
"CD59","ARF1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.187666666666667,0.0165976532577323,0.00311482626136776
"BLOC1S1","ARF1",NA,NA,NA,"in-complex-with",NA,0.326666666666667,0.0355334527259351,0.0116075945571388
"ARF3","ARF1",NA,NA,NA,"controls-state-change-of",NA,0.408666666666667,0.0282391247362452,0.0115403889755456
"PRKCA","AQP1",NA,NA,NA,NA,"directed_stimulation",0.355,0.0253184841770917,0.00898806188286754
"GCHFR","AQP1",NA,NA,NA,"catalysis-precedes",NA,0.126333333333333,0.182574185835055,0.023065205477162
"SAMM50","APOO",NA,NA,NA,"in-complex-with",NA,0.700666666666667,0.204124145231932,0.14302298442584
"RXRA","APOC4",NA,NA,NA,"controls-expression-of",NA,0.233,0.04152273992687,0.00967479840296071
"NR1H3","APOC4",NA,NA,NA,"controls-expression-of",NA,0.330666666666667,0.121267812518166,0.0400992233393404
"RXRB","APOC4",NA,NA,NA,"controls-expression-of",NA,0.143333333333333,0.138675049056307,0.019876757031404
"APOA1","APOC3",NA,NA,NA,"in-complex-with",NA,0.627333333333333,0.0690065559342354,0.043290112756077
"HSPG2","APOC3",NA,NA,NA,"in-complex-with",NA,0.284333333333333,0.113960576459638,0.0324027905733571
"GPC3","APOC3",NA,NA,NA,"in-complex-with",NA,0.271333333333333,0.125988157669742,0.0341847867810568
"SDC3","APOC3",NA,NA,NA,"in-complex-with",NA,0.234,0.119522860933439,0.0279683494584248
"RXRA","APOC2",NA,NA,NA,"controls-expression-of",NA,0.292,0.0250391542918067,0.00731143305320756
"NR1H3","APOC2",NA,NA,NA,"controls-expression-of",NA,0.504666666666667,0.0731272424127131,0.0369048816709492
"APOA1","APOC2",NA,NA,NA,"in-complex-with",NA,0.604333333333333,0.055048188256318,0.0332674551029015
"HSPG2","APOC2",NA,NA,NA,"in-complex-with",NA,0.248,0.0909090909090909,0.0225454545454545
"GPC3","APOC2",NA,NA,NA,"in-complex-with",NA,0.248666666666667,0.100503781525921,0.0249919403394457
"SDC3","APOC2",NA,NA,NA,"in-complex-with",NA,0.221333333333333,0.0953462589245592,0.0211033053086358
"RXRB","APOC2",NA,NA,NA,"controls-expression-of",NA,0.167,0.0836242010007091,0.0139652415671184
"CREB3L3","APOC2",NA,NA,NA,"controls-expression-of",NA,0.164333333333333,0.134839972492648,0.0221587021462919
"APOC3","APOC2",NA,NA,NA,"in-complex-with",NA,0.777333333333333,0.113960576459638,0.0885853547679586
"RXRA","APOC1",NA,NA,NA,"controls-expression-of",NA,0.326,0.04152273992687,0.0135364132161596
"NR1H3","APOC1",NA,NA,NA,"controls-expression-of",NA,0.422,0.121267812518166,0.0511750168826663
"RXRB","APOC1",NA,NA,NA,"controls-expression-of",NA,0.171666666666667,0.138675049056307,0.0238058834213327
"APOC4","APOC1",NA,NA,NA,"in-complex-with",NA,0.335,0.25,0.08375
"ELOC","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.198666666666667,0.0674199862463242,0.0133941039342697
"ELOB","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.131,0.0674199862463242,0.00883201819826847
"RBX1","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.301666666666667,0.0444554224474387,0.0134107191049773
"UBC","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.177333333333333,0.019924430474521,0.00353326567081506
"UBB","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.223,0.019924430474521,0.00444314799581818
"UBA52","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.210333333333333,0.016881394379732,0.00355071995120363
"RPS27A","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.187666666666667,0.014694763792571,0.00275771733840583
"HMGA1","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.339,0.113960576459638,0.0386326354198173
"BANF1","APOBEC3G",NA,NA,NA,"in-complex-with",NA,0.415333333333333,0.0870388279778489,0.0361501265534666
"TBL1X","APOA2",NA,NA,NA,"controls-expression-of",NA,0.293333333333333,0.0291605921759902,0.00855377370495713
"SMARCD3","APOA2",NA,NA,NA,"controls-expression-of",NA,0.199666666666667,0.0408248290463863,0.00815135753292846
"RXRA","APOA2",NA,NA,NA,"controls-expression-of",NA,0.347,0.0239731650742692,0.00831868828077141
"CREBBP","APOA2",NA,NA,NA,"controls-expression-of",NA,0.315666666666667,0.0194624736040381,0.00614365416767469
"APOA1","APOA2",NA,NA,NA,"in-complex-with",NA,0.696,0.052704627669473,0.0366824208579532
"FAM20C","APOA2",NA,NA,NA,"in-complex-with",NA,0.186,0.0833333333333333,0.0155
"HSPG2","APOA2",NA,NA,NA,"in-complex-with",NA,0.267333333333333,0.0870388279778489,0.0232683800127449
"GPC3","APOA2",NA,NA,NA,"in-complex-with",NA,0.257666666666667,0.0962250448649376,0.0247939865601989
"SDC3","APOA2",NA,NA,NA,"in-complex-with",NA,0.244,0.0912870929175277,0.0222740506718768
"APOC3","APOA2",NA,NA,NA,"in-complex-with",NA,0.673,0.109108945117996,0.0734303200644114
"APOC2","APOA2",NA,NA,NA,"in-complex-with",NA,0.665,0.0870388279778489,0.0578808206052695
"NOTCH4","APH1B",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.193,0.0890870806374748,0.0171938065630326
"NOTCH3","APH1B",NA,NA,NA,"controls-state-change-of & controls-transport-of",NA,0.263666666666667,0.0721687836487032,0.0190285026220414
"APP","APH1B",NA,NA,NA,"controls-state-change-of",NA,0.247,0.0487950036474267,0.0120523659009144
"PSENEN","APH1B",NA,NA,NA,"in-complex-with",NA,0.758,0.288675134594813,0.218815752022868
"EPHB2","APH1B",NA,NA,NA,"controls-state-change-of & controls-transport-of",NA,0.219666666666667,0.123091490979333,0.0270390975184601
"NOTCH4","APH1A",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.188333333333333,0.0824786098842323,0.0155334715281971
"NOTCH3","APH1A",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.188666666666667,0.0668153104781061,0.0126058219102027
"NOTCH2","APH1A",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.200666666666667,0.077151674981046,0.0154817694461966
"APP","APH1A",NA,NA,NA,"controls-state-change-of",NA,0.260333333333333,0.0451753951452626,0.0117606612028167
"PSENEN","APH1A",NA,NA,NA,"in-complex-with",NA,0.812,0.267261241912424,0.217016128432889
"EPHB2","APH1A",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.235,0.113960576459638,0.0267807354680149
"TXN","APEX1",NA,NA,NA,NA,"directed_stimulation",0.283333333333333,0.0924500327042048,0.026194175932858
"CSNK2A1","APEX1",NA,NA,NA,NA,"directed_stimulation",0.338,0.0316069770620507,0.0106831582469731
"CDK5","APEX1",NA,NA,NA,NA,"directed",0.306333333333333,0.0418121005003545,0.0128084401199419
"BRCA1","APEX1",NA,NA,NA,"catalysis-precedes",NA,0.415,0.0216574040912105,0.00898782269785236
"CSNK2A2","APEX1",NA,NA,NA,NA,"directed",0.325333333333333,0.0444115591684328,0.0144485605827968
"RPA3","APEX1",NA,NA,NA,"in-complex-with",NA,0.612,0.0413449115297362,0.0253030858561985
"BLM","APEX1",NA,NA,NA,"catalysis-precedes",NA,0.503666666666667,0.0341394370999459,0.0171948964860061
"H4C9","APCS",NA,NA,NA,"in-complex-with",NA,0.268333333333333,0.0152943822580375,0.00410399257257338
"H3C1","APCS",NA,NA,NA,"in-complex-with",NA,0.219666666666667,0.0142857142857143,0.00313809523809524
"H3C14","APCS",NA,NA,NA,"in-complex-with",NA,0.477,0.0149071198499986,0.00711069616844933
"H2BC9","APCS",NA,NA,NA,"in-complex-with",NA,0.477,0.0154764646506827,0.00738227363837567
"H2BC8","APCS",NA,NA,NA,"in-complex-with",NA,0.351333333333333,0.0147441956154897,0.00518012739290872
"H2BC3","APCS",NA,NA,NA,"in-complex-with",NA,0.477,0.0154303349962092,0.00736026979319178
"H2BC21","APCS",NA,NA,NA,"in-complex-with",NA,0.351333333333333,0.0157134840263677,0.00552067072126386
"H2BC17","APCS",NA,NA,NA,"in-complex-with",NA,0.477,0.0154764646506827,0.00738227363837567
"H2BC15","APCS",NA,NA,NA,"in-complex-with",NA,0.477,0.0154764646506827,0.00738227363837567
"H2BC14","APCS",NA,NA,NA,"in-complex-with",NA,0.477,0.0154764646506827,0.00738227363837567
"H2BC13","APCS",NA,NA,NA,"in-complex-with",NA,0.477,0.0147441956154897,0.00703298130858859
"H2BC12","APCS",NA,NA,NA,"in-complex-with",NA,0.375666666666667,0.0154764646506827,0.00581399188710648
"H2AX","APCS",NA,NA,NA,"in-complex-with",NA,0.273333333333333,0.0154764646506827,0.00423023367118661
"H2AC8","APCS",NA,NA,NA,"in-complex-with",NA,0.295333333333333,0.0160128153805087,0.00472911814237691
"H2AC7","APCS",NA,NA,NA,"in-complex-with",NA,0.467,0.0155699788832305,0.00727118013846862
"H2AC6","APCS",NA,NA,NA,"in-complex-with",NA,0.295333333333333,0.0159617376893524,0.00471403319758875
"H2AC20","APCS",NA,NA,NA,"in-complex-with",NA,0.467,0.0152057184253941,0.00710107050465905
"CALM1","APCS",NA,NA,NA,"controls-state-change-of",NA,0.264,0.01898315991505,0.0050115542175732
"HSPG2","APCS",NA,NA,NA,"in-complex-with",NA,0.267,0.0603022689155527,0.0161007058004526
"SRI","APCS",NA,NA,NA,"controls-state-change-of",NA,0.218333333333333,0.0267261241912424,0.0058352037817546
"H2AZ1","APCS",NA,NA,NA,"in-complex-with",NA,0.130666666666667,0.0554700196225229,0.00724808256400966
"NRXN2","APBA3",NA,NA,NA,"in-complex-with",NA,0.206666666666667,0.316227766016838,0.0653537383101465
"CLTC","AP3S1",NA,NA,NA,"in-complex-with",NA,0.361,0.0279508497187474,0.0100902567484678
"CLTA","AP3S1",NA,NA,NA,"in-complex-with",NA,0.282666666666667,0.0397778642087865,0.011243876283017
"ARF1","AP3S1",NA,NA,NA,"in-complex-with",NA,0.345,0.0435194139889245,0.0150141978261789
"TCP1","AP3M1",NA,NA,NA,"in-complex-with",NA,0.241333333333333,0.101015254455221,0.0243783480751934
"CCT8","AP3M1",NA,NA,NA,"in-complex-with",NA,0.269666666666667,0.080582296402538,0.0217303592632178
"CCT6A","AP3M1",NA,NA,NA,"in-complex-with",NA,0.269666666666667,0.0824786098842323,0.0222417317987813
"CCT5","AP3M1",NA,NA,NA,"in-complex-with",NA,0.25,0.0788110406239101,0.0197027601559775
"CCT4","AP3M1",NA,NA,NA,"in-complex-with",NA,0.253,0.080582296402538,0.0203873209898421
"CCT3","AP3M1",NA,NA,NA,"in-complex-with",NA,0.269666666666667,0.0788110406239101,0.0212527106215811
"CCT2","AP3M1",NA,NA,NA,"in-complex-with",NA,0.232,0.0755928946018454,0.0175375515476281
"GRB2","AP2S1",NA,NA,NA,"in-complex-with",NA,0.299333333333333,0.0130979392668563,0.00392064982054566
"UBC","AP2S1",NA,NA,NA,"in-complex-with",NA,0.0683333333333333,0.00807318412379096,0.000551667581792382
"UBB","AP2S1",NA,NA,NA,"in-complex-with",NA,0.181,0.00807318412379096,0.00146124632640616
"UBA52","AP2S1",NA,NA,NA,"in-complex-with",NA,0.0763333333333333,0.00684017569627333,0.000522133411482197
"RPS6KA3","AP2S1",NA,NA,NA,"in-complex-with",NA,0.153666666666667,0.021596710639534,0.00331869453494173
"RPS6KA2","AP2S1",NA,NA,NA,"in-complex-with",NA,0.145,0.032651157422417,0.00473441782625046
"RPS6KA1","AP2S1",NA,NA,NA,"in-complex-with",NA,0.169,0.024433888871261,0.00412932721924312
"RPS27A","AP2S1",NA,NA,NA,"in-complex-with",NA,0.0693333333333333,0.00595417439433207,0.000412822758007023
"MAPK1","AP2S1",NA,NA,NA,"in-complex-with",NA,0.212,0.0110156478260273,0.00233531733911779
"HBEGF","AP2S1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.196333333333333,0.0115439274134903,0.00226645774884859
"PIK3R3","AP2S1",NA,NA,NA,"controls-state-change-of",NA,0.189,0.0106739939134129,0.00201738484963503
"EGFR","AP2S1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.15,0.00847092684464621,0.00127063902669693
"HSPA8","AP2S1",NA,NA,NA,"in-complex-with",NA,0.284666666666667,0.0203615740593842,0.00579626141557137
"HLA-DRB1","AP2S1",NA,NA,NA,"in-complex-with",NA,0.144,0.0315440148938256,0.00454233814471088
"HLA-DRA","AP2S1",NA,NA,NA,"in-complex-with",NA,0.121666666666667,0.0315440148938256,0.00383785514541545
"HLA-DQA1","AP2S1",NA,NA,NA,"in-complex-with",NA,0.163666666666667,0.0315440148938256,0.00516270377095612
"HLA-DPB1","AP2S1",NA,NA,NA,"in-complex-with",NA,0.162,0.0315440148938256,0.00511013041279975
"HLA-DPA1","AP2S1",NA,NA,NA,"in-complex-with",NA,0.147333333333333,0.0315440148938256,0.00464748486102364
"EPHB2","AP2S1",NA,NA,NA,"in-complex-with",NA,0.159333333333333,0.0368354734341879,0.0058691187671806
"PTPN13","AP2S1",NA,NA,NA,"controls-state-change-of",NA,0.0956666666666667,0.0200845329318348,0.00192142031714553
"DAB2","AP2S1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.313666666666667,0.0209518868547528,0.00657190851010746
"ROR2","AP2S1",NA,NA,NA,"controls-state-change-of & controls-transport-of",NA,0.222333333333333,0.0498754668053816,0.0110889787863965
"NTRK1","AP2S1",NA,NA,NA,"in-complex-with",NA,0.14,0.032651157422417,0.00457116203913837
"M6PR","AP2S1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.501333333333333,0.0190796617129649,0.00956527040543308
"DNAL4","AP2S1",NA,NA,NA,"controls-state-change-of",NA,0.132666666666667,0.0546358364708153,0.00724835430512816
"CLTC","AP2S1",NA,NA,NA,"in-complex-with",NA,0.52,0.0096583426160782,0.00502233816036066
"CLTB","AP2S1",NA,NA,NA,"in-complex-with",NA,0.774333333333333,0.0159051069158797,0.0123158544551962
"CLTA","AP2S1",NA,NA,NA,"in-complex-with",NA,0.774333333333333,0.0137451363708134,0.0106433172631332
"CD8B","AP2S1",NA,NA,NA,"in-complex-with",NA,0.107,0.0386333704643128,0.00413377063968147
"CD74","AP2S1",NA,NA,NA,"in-complex-with",NA,0.170333333333333,0.0305423610890763,0.00520238217217266
"CD3D","AP2S1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.124,0.0166251556017939,0.00206151929462244
"CBL","AP2S1",NA,NA,NA,"in-complex-with",NA,0.243666666666667,0.0111063131233005,0.00270623829771088
"AVPR2","AP2S1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.119,0.0182119454902718,0.00216722151334234
"ARPC5","AP2S1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.338,0.0169418536892924,0.00572634654698084
"ARPC4","AP2S1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.275,0.0171071439808902,0.00470446459474482
"ARPC3","AP2S1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.313,0.0160416339428808,0.00502103142412169
"ARPC2","AP2S1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.318,0.0171071439808902,0.00544007178592309
"ARPC1B","AP2S1",NA,NA,NA,"controls-state-change-of",NA,0.398666666666667,0.0167812637740801,0.00669013049126659
"ARPC1A","AP2S1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.273,0.0171071439808902,0.00467025030678303
"ARF6","AP2S1",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.413666666666667,0.0352672807929299,0.0145888984880087
"GRB2","AP2M1",NA,NA,NA,"in-complex-with",NA,0.357,0.0130979392668563,0.00467596431826771
"UBC","AP2M1",NA,NA,NA,"in-complex-with",NA,0.116,0.00807318412379096,0.000936489358359751
"UBB","AP2M1",NA,NA,NA,"in-complex-with",NA,0.244,0.00807318412379096,0.00196985692620499
"UBA52","AP2M1",NA,NA,NA,"in-complex-with",NA,0.147,0.00684017569627333,0.00100550582735218
"RPS6KA3","AP2M1",NA,NA,NA,"in-complex-with",NA,0.174333333333333,0.021596710639534,0.00376502655482543
"RPS6KA2","AP2M1",NA,NA,NA,"in-complex-with",NA,0.170333333333333,0.032651157422417,0.00556158048095169
"RPS6KA1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.192,0.024433888871261,0.00469130666328212
"RPS27A","AP2M1",NA,NA,NA,"in-complex-with",NA,0.135333333333333,0.00595417439433207,0.00080579826803294
"MAPK1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.244333333333333,0.0110156478260273,0.00269148995215934
"HBEGF","AP2M1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.19,0.0115439274134903,0.00219334620856315
"PIK3R3","AP2M1",NA,NA,NA,"controls-state-change-of",NA,0.2,0.0106739939134129,0.00213479878268258
"HSPA8","AP2M1",NA,NA,NA,"in-complex-with",NA,0.364666666666667,0.0203615740593842,0.00742518734032211
"HLA-DRB1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.171,0.0315440148938256,0.00539402654684418
"HLA-DRA","AP2M1",NA,NA,NA,"in-complex-with",NA,0.134333333333333,0.0315440148938256,0.0042374126674039
"HLA-DQA1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.177666666666667,0.0315440148938256,0.00560431997946968
"HLA-DPB1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.175666666666667,0.0315440148938256,0.00554123194968203
"HLA-DPA1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.165333333333333,0.0315440148938256,0.0052152771291125
"GJA1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.245,0.043193421279068,0.0105823882133717
"EPHB2","AP2M1",NA,NA,NA,"in-complex-with",NA,0.216333333333333,0.0368354734341879,0.00796874075292931
"PTPN13","AP2M1",NA,NA,NA,"controls-state-change-of",NA,0.141666666666667,0.0200845329318348,0.00284530883200993
"DAB2","AP2M1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.380333333333333,0.0209518868547528,0.00796870096709098
"ROR2","AP2M1",NA,NA,NA,"controls-transport-of & controls-state-change-of",NA,0.216,0.0498754668053816,0.0107731008299624
"NTRK1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.169,0.032651157422417,0.00551804560438847
"M6PR","AP2M1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.484666666666667,0.0190796617129649,0.00924727604355033
"DNAL4","AP2M1",NA,NA,NA,"controls-state-change-of",NA,0.132666666666667,0.0546358364708153,0.00724835430512816
"CLTC","AP2M1",NA,NA,NA,"in-complex-with",NA,0.566333333333333,0.0096583426160782,0.00546984136823895
"CLTB","AP2M1",NA,NA,NA,"in-complex-with",NA,0.569333333333333,0.0159051069158797,0.00905530753744086
"CLTA","AP2M1",NA,NA,NA,"in-complex-with",NA,0.569333333333333,0.0137451363708134,0.00782556430711644
"CD8B","AP2M1",NA,NA,NA,"in-complex-with",NA,0.095,0.0386333704643128,0.00367017019410972
"CD74","AP2M1",NA,NA,NA,"in-complex-with",NA,0.202666666666667,0.0305423610890763,0.0061899185140528
"CD3D","AP2M1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.105666666666667,0.0166251556017939,0.00175672477525622
"CBL","AP2M1",NA,NA,NA,"in-complex-with",NA,0.272333333333333,0.0111063131233005,0.00302461927391216
"AVPR2","AP2M1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.19,0.0182119454902718,0.00346026964315164
"ARPC5","AP2M1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.354,0.0169418536892924,0.00599741620600952
"ARPC4","AP2M1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.254666666666667,0.0171071439808902,0.00435661933380005
"ARPC3","AP2M1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.307,0.0160416339428808,0.00492478162046441
"ARPC2","AP2M1",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.309666666666667,0.0171071439808902,0.00529751225274901
"ARPC1B","AP2M1",NA,NA,NA,"controls-state-change-of",NA,0.514666666666667,0.0167812637740801,0.00863675708905987
"ARPC1A","AP2M1",NA,NA,NA,"controls-state-change-of & in-complex-with",NA,0.270666666666667,0.0171071439808902,0.00463033363749429
"ARF6","AP2M1",NA,NA,NA,"controls-state-change-of & controls-transport-of",NA,0.472666666666667,0.0352672807929299,0.0166696680547915
"AP2S1","AP2M1",NA,NA,NA,"in-complex-with",NA,0.638,0.0149253731343284,0.00952238805970149
"HLA-A","AP1S2",NA,NA,NA,"in-complex-with",NA,0.0996666666666667,0.0505076272276105,0.00503392684701852
"B2M","AP1S2",NA,NA,NA,"in-complex-with",NA,0.454666666666667,0.0200320770053751,0.00910791767844388
"HLA-DRB1","AP1S2",NA,NA,NA,"in-complex-with",NA,0.282,0.0487950036474267,0.0137601910285743
"HLA-DRA","AP1S2",NA,NA,NA,"in-complex-with",NA,0.0833333333333333,0.0487950036474267,0.00406625030395222
"HLA-DQA1","AP1S2",NA,NA,NA,"in-complex-with",NA,0.0833333333333333,0.0487950036474267,0.00406625030395222
"HLA-DPB1","AP1S2",NA,NA,NA,"in-complex-with",NA,0.0836666666666667,0.0487950036474267,0.00408251530516803
"HLA-DPA1","AP1S2",NA,NA,NA,"in-complex-with",NA,0.0833333333333333,0.0487950036474267,0.00406625030395222
"M6PR","AP1S2",NA,NA,NA,"in-complex-with",NA,0.619333333333333,0.0295140668050478,0.0182790453745929
"DNASE2","AP1S2",NA,NA,NA,"in-complex-with",NA,0.0946666666666667,0.0597614304667197,0.00565741541751613
"CLTC","AP1S2",NA,NA,NA,"in-complex-with",NA,0.619333333333333,0.0149403576166799,0.00925306148393043
"CLTB","AP1S2",NA,NA,NA,"in-complex-with",NA,0.557666666666667,0.0246033915652561,0.0137204913628912
"CLTA","AP1S2",NA,NA,NA,"in-complex-with",NA,0.557666666666667,0.0212621627781281,0.0118571994426028
"CD74","AP1S2",NA,NA,NA,"in-complex-with",NA,0.369,0.0472455591261534,0.0174336113175506
"BLOC1S1","AP1S2",NA,NA,NA,"in-complex-with",NA,0.599,0.0545544725589981,0.0326781290628399
"ARF1","AP1S2",NA,NA,NA,"in-complex-with",NA,0.773,0.0232621052599618,0.0179816073659505
"AP3S1","AP1S2",NA,NA,NA,"in-complex-with",NA,0.773,0.0668153104781061,0.051648234999576
"HLA-A","AP1S1",NA,NA,NA,"in-complex-with",NA,0.179,0.0505076272276105,0.00904086527374229
"B2M","AP1S1",NA,NA,NA,"in-complex-with",NA,0.133,0.0200320770053751,0.00266426624171489
"HLA-DRB1","AP1S1",NA,NA,NA,"in-complex-with",NA,0.146,0.0487950036474267,0.00712407053252429
"HLA-DRA","AP1S1",NA,NA,NA,"in-complex-with",NA,0.0923333333333333,0.0487950036474267,0.00450540533677906
"HLA-DQA1","AP1S1",NA,NA,NA,"in-complex-with",NA,0.115333333333333,0.0487950036474267,0.00562769042066988
"HLA-DPB1","AP1S1",NA,NA,NA,"in-complex-with",NA,0.084,0.0487950036474267,0.00409878030638384
"HLA-DPA1","AP1S1",NA,NA,NA,"in-complex-with",NA,0.148,0.0487950036474267,0.00722166053981915
"M6PR","AP1S1",NA,NA,NA,"in-complex-with",NA,0.512,0.0295140668050478,0.0151112022041845
"DNASE2","AP1S1",NA,NA,NA,"in-complex-with",NA,0.0683333333333333,0.0597614304667197,0.00408369774855918
"CLTC","AP1S1",NA,NA,NA,"in-complex-with",NA,0.382666666666667,0.0149403576166799,0.00571717684798285
"CLTB","AP1S1",NA,NA,NA,"in-complex-with",NA,0.432666666666667,0.0246033915652561,0.0106450674172342
"CLTA","AP1S1",NA,NA,NA,"in-complex-with",NA,0.432666666666667,0.0212621627781281,0.00919942909533676
"CD74","AP1S1",NA,NA,NA,"in-complex-with",NA,0.145666666666667,0.0472455591261534,0.00688210311270968
"BLOC1S1","AP1S1",NA,NA,NA,"in-complex-with",NA,0.259666666666667,0.0545544725589981,0.0141659780411532
"ARF1","AP1S1",NA,NA,NA,"in-complex-with",NA,0.452666666666667,0.0232621052599618,0.010529979647676
"AP3S1","AP1S1",NA,NA,NA,"in-complex-with",NA,0.443666666666667,0.0668153104781061,0.0296437260821197
"SRC","ANXA2",NA,NA,NA,NA,"directed_stimulation",0.302,0.015686395128454,0.0047372913287931
"DLG3","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.239,0.0183308893776692,0.00438108256126293
"CALM1","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.297,0.0167789013803506,0.00498333370996413
"APP","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.317333333333333,0.0211288563682129,0.00670489042084623
"ANXA1","ANXA2",NA,NA,NA,"in-complex-with",NA,0.298666666666667,0.0283069258536149,0.00845433518827965
"PRKCA","ANXA2",NA,NA,NA,NA,"directed",0.318,0.0173343811320384,0.00551233319998821
"PRKCB","ANXA2",NA,NA,NA,NA,"directed",0.333,0.0266500895444513,0.00887447981830228
"USH1C","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.255,0.0192879187452615,0.00491841928004168
"TWF1","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.298333333333333,0.0208333333333333,0.00621527777777778
"TRPV2","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.202333333333333,0.0322748612183951,0.00653028025318862
"SRI","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.268333333333333,0.0236227795630767,0.00633877918275891
"S100A10","ANXA2",NA,NA,NA,"in-complex-with",NA,0.452,0.102062072615966,0.0461320568224165
"PLG","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.207333333333333,0.0368604890387243,0.0076424080606955
"PLAT","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.213,0.0721687836487032,0.0153719509171738
"GSN","ANXA2",NA,NA,NA,"controls-state-change-of",NA,0.316333333333333,0.0182331239372368,0.00576774487214591
"RHOA","ANLN",NA,NA,NA,"in-complex-with",NA,0.328666666666667,0.0785674201318386,0.025822492083331
"RAB1A","ANK2",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.343,0.0285830975237515,0.00980400245064676
"NFASC","ANK2",NA,NA,NA,"in-complex-with",NA,0.103333333333333,0.0404226041727222,0.00417700243118129
"DYNLL1","ANK2",NA,NA,NA,"in-complex-with",NA,0.131,0.0169808902702831,0.00222449662540709
"DYNC1I2","ANK2",NA,NA,NA,"in-complex-with",NA,0.199666666666667,0.0177835748507395,0.00355078711186431
"COPZ2","ANK2",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.218,0.0194183909345154,0.00423320922372436
"COPZ1","ANK2",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.218,0.0194183909345154,0.00423320922372436
"COPE","ANK2",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.178,0.0218687008420348,0.00389262874988219
"COPB1","ANK2",NA,NA,NA,"in-complex-with & controls-state-change-of",NA,0.178,0.0218687008420348,0.00389262874988219
"COG8","ANK2",NA,NA,NA,"in-complex-with",NA,0.255666666666667,0.0213540710879491,0.00545952417481899
"COG7","ANK2",NA,NA,NA,"in-complex-with",NA,0.377333333333333,0.0230204627758065,0.008686387954071
"COG5","ANK2",NA,NA,NA,"in-complex-with",NA,0.137666666666667,0.0213540710879491,0.00293974378644099
"COG4","ANK2",NA,NA,NA,"in-complex-with",NA,0.158,0.0251497727413928,0.00397366409314007
"COG3","ANK2",NA,NA,NA,"in-complex-with",NA,0.359666666666667,0.0251497727413928,0.00904553492932096
