gene_symbol
932,RNF7
933,ATF6
934,MTA3
935,MTA2
936,ALOX5
937,PRR5
938,ETS1
939,ERF
940,FKBP4
941,SPHK1
942,NCOA6
943,CDKN1C
944,H1-5
945,GNA15
946,GNA14
947,TFF3
948,IGFBP1
949,KLF4
950,ILF2
951,NAB2
952,NAB1
953,TRIB1
954,FAM20C
955,EP400
956,NBEA
957,EXOSC9
958,EXOSC8
959,EXOSC7
960,EXOSC6
961,EXOSC5
962,EXOSC4
963,EXOSC3
964,EXOSC2
965,EXOSC1
966,H1-4
967,H1-3
968,H1-2
969,H1-1
970,H1-0
971,FOSB
972,TFAP2D
973,GREB1
974,SOCS5
975,ENTPD1
976,ALOX15
977,HIRA
978,HMGA2
979,IFITM1
980,ELF2
981,ELF1
982,CABIN1
983,CTBP2
984,CTCF
985,UBN1
986,GGCX
987,TKT
988,ATP1B4
989,G6PD
990,STK36
991,LATS2
992,ZFPM2
993,ACVR1B
994,CXCR4
995,WT1
996,ULK3
997,TFAP2A
998,TEAD4
999,NKX2-5
1000,GATA6
1001,CSNK2A2
1002,SLC17A4
1003,POU2F2
1004,MEF2A
1005,SLC25A20
1006,MYF5
1007,PRKDC
1008,TBXT
1009,FOXA2
1010,AGO2
1011,LDB1
1012,NR0B2
1013,HNF4A
1014,FBXW11
1015,CARD11
1016,PRKCB
1017,UBXN1
1018,NUB1
1019,NGLY1
1020,NFKBIE
1021,E2F6
1022,COMMD6
1023,BTRC
1024,BCL10
1025,RASGRP3
1026,RASGRP1
1027,REL
1028,PSMF1
1029,PSME4
1030,PSME3
1031,PSME2
1032,PSME1
1033,PSMD9
1034,PSMD8
1035,PSMD7
1036,PSMD6
1037,PSMD5
1038,PSMD4
1039,PSMD3
1040,PSMD2
1041,PSMD1
1042,PSMD14
1043,PSMD13
1044,PSMD12
1045,PSMD11
1046,PSMD10
1047,PSMC6
1048,PSMC5
1049,PSMC4
1050,PSMC3
1051,PSMC2
1052,PSMC1
1053,PSMB9
1054,PSMB8
1055,PSMB7
1056,PSMB6
1057,PSMB5
1058,PSMB4
1059,PSMB3
1060,PSMB2
1061,PSMB1
1062,PSMB11
1063,PSMB10
1064,PSMA8
1065,PSMA7
1066,PSMA6
1067,PSMA5
1068,PSMA4
1069,PSMA3
1070,PSMA2
1071,PSMA1
1072,NR2F6
1073,NR1I3
1074,THRB
1075,STK11
1076,MFAP2
1077,TRIB3
1078,LMO2
1079,ESR2
1080,CALR
1081,RARG
1082,GRB10
1083,HSPA5
1084,XBP1
1085,TGFB2
1086,TAL1
1087,SMARCA5
1088,PLK1
1089,NR2F2
1090,HCFC1
1091,GATA5
1092,EIF2AK1
1093,DLX5
1094,CREB3
1095,TST
1096,DNMT3B
1097,HNF1A
1098,HSF1
1099,ETV4
1100,NFAT5
1101,PAX3
1102,ISL1
1103,TWIST2
1104,KAT7
1105,SATB1
1106,JDP2
1107,ERG
1108,CDX2
1109,ATF5
1110,CHAC1
1111,BMP5
1112,ITGA8
1113,ITGA9
1114,STMN1
1115,IRAK3
1116,BCCIP
1117,RANBP1
1118,IGBP1
1119,TRAF5
1120,IFI16
1121,HSPB8
1122,PRKD3
1123,NAA10
1124,SLAMF1
1125,MAP2
1126,MYOC
1127,S100A4
1128,SEMA3D
1129,ANGPTL2
1130,C1QTNF1
1131,FBLN1
1132,FBN1
1133,TIMP3
1134,TIMP2
1135,ACVRL1
1136,LGALS1
1137,NEDD9
1138,NUTF2
1139,NCOA4
1140,GRN
1141,REN
1142,STK10
1143,PRKX
1144,PTPRE
1145,STK24
1146,DISC1
1147,HIPK3
1148,TP53RK
1149,FBLIM1
1150,PREX1
1151,TLK2
1152,NLRC4
1153,ILK
1154,VEGFC
1155,RARRES2
1156,CCL15
1157,CCL14
1158,STK39
1159,DDR2
1160,MST1
1161,ITGB6
1162,MAP4K2
1163,PTPRC
1164,RASSF1
1165,CTSB
1166,CFL1
1167,FAS
1168,HTRA2
1169,CCL8
1170,ASF1B
1171,CASP6
1172,BNIP3
1173,SH3GLB1
1174,BACE2
1175,MMP14
1176,DCLRE1B
1177,CCN2
1178,TRAF1
1179,SELPLG
1180,STK3
1181,LIMK2
1182,SEMA3E
1183,SEMA7A
1184,PDGFD
1185,CXCR1
1186,CXCL9
1187,CXCL6
1188,CXCL2
1189,CXCL1
1190,CXCL11
1191,CXCL10
1192,TESK1
1193,RACK1
1194,RRAS
1195,RALB
1196,HSPB1
1197,SQSTM1
1198,LGALS9
1199,RGS19
1200,PYY
1201,MYOCD
1202,LAMA2
1203,ITGAV
1204,EIF4EBP1
1205,IL33
1206,ATG3
1207,TSG101
1208,LIPH
1209,ATG101
1210,FCER1G
1211,ICOS
1212,LCN2
1213,PRKG1
1214,FHL2
1215,NCF2
1216,RXRG
1217,F2
1218,ITGB7
1219,CD58
1220,CD48
1221,FADD
1222,DEFB1
1223,CKS1B
1224,KITLG
1225,SPP1
1226,ITGA4
1227,CAMK1
1228,TNFRSF14
1229,TLR2
1230,ITGA3
1231,LAMC2
1232,LAMA3
1233,PRKCE
1234,TRADD
1235,TNFSF13B
1236,TNFRSF11A
1237,TNFAIP3
1238,CYLD
1239,CASP2
1240,GABARAP
1241,GABARAPL2
1242,XRCC6
1243,RAD51AP1
1244,BID
1245,THBS2
1246,THBS1
1247,VCAN
1248,DCN
1249,LILRB1
1250,F8
1251,TGFB3
1252,PYGO1
1253,PSAP
1254,F2R
1255,MPP1
1256,CYTH2
1257,SPRY1
1258,MDK
1259,LCP2
1260,FGFR2
1261,FGF7
1262,FCGR3A
1263,FCGR2A
1264,PSENEN
1265,CYCS
1266,FGA
1267,GJA1
1268,EPHB2
1269,TNFSF13
1270,NEDD8
1271,RAB1A
1272,GMNN
1273,VCP
1274,UNC5B
1275,NECTIN1
1276,GNA13
1277,IQGAP1
1278,VWF
1279,JAG1
1280,EPHA3
1281,WIPF1
1282,GNG2
1283,GNB2
1284,GNB1
1285,GNAI3
1286,CCL3
1287,HSPG2
1288,GPC3
1289,DAXX
1290,NBN
1291,YAP1
1292,SLIT2
1293,RAC2
1294,RAC1
1295,PTPN13
1296,DAB2
1297,PRKAA2
1298,RHOA
1299,RAN
1300,MMP7
1301,XCL2
1302,WNT4
1303,WNT3A
1304,WNK2
1305,WLS
1306,UTP3
1307,USP39
1308,USP30
1309,USP10
1310,USH1C
1311,USE1
1312,UNG
1313,ULK1
1314,UCHL3
1315,UBL5
1316,UBL4A
1317,UBE2V2
1318,UBE2T
1319,UBE2Q2
1320,UBE2M
1321,UBE2L3
1322,UBE2J1
1323,UBE2F
1324,UBE2A
1325,UBAP1
1326,UBA6
1327,UBA3
1328,TXNL4A
1329,TWF1
1330,TUT7
1331,TTL
1332,TSTD1
1333,TRPV2
1334,THOC7
1335,THOC6
1336,THBD
1337,TEK
1338,TDP2
1339,TCTN3
1340,TCP1
1341,TBX20
1342,TBCC
1343,TBCA
1344,TBC1D4
1345,TBC1D25
1346,TAP1
1347,TAGAP
1348,TAF9
1349,TAF13
1350,TAF12
1351,TAF10
1352,TADA3
1353,SYP
1354,SYF2
1355,SVBP
1356,SURF1
1357,SUPT4H1
1358,SUMO3
1359,SULT1C4
1360,STX4
1361,STEAP3
1362,ST8SIA4
1363,SSR2
1364,SRSF9
1365,SRI
1366,SMARCE1
1367,SLC12A2
1368,SLBP
1369,SLA
1370,SKA2
1371,SIGIRR
1372,SIAH2
1373,SH3BP1
1374,SH2D1A
1375,SFTPB
1376,SF3B6
1377,SF3B5
1378,SET
1379,SETD3
1380,SESN1
1381,SERPINE2
1382,SERPINB8
1383,SERPINB6
1384,SEPTIN7
1385,SENP3
1386,SEMA4D
1387,SELP
1388,SELL
1389,SELENOS
1390,SEC61G
1391,SEC61B
1392,SEC23A
1393,SEC22B
1394,SEC13
1395,SDC3
1396,SAP18
1397,SAMM50
1398,SAE1
1399,S100A9
1400,S100A8
1401,S100A10
1402,RXRB
1403,RRP9
1404,RPSA
1405,RPS9
1406,RPS8
1407,RPS7
1408,RPS5
1409,RPS4X
1410,RPS3
1411,RPS3A
1412,RPS2
1413,RPS29
1414,RPS27L
1415,RPS27
1416,RPS26
1417,RPS25
1418,RPS24
1419,RPS23
1420,RPS21
1421,RPS20
1422,RPS19
1423,RPS18
1424,RPS17
1425,RPS16
1426,RPS15
1427,RPS15A
1428,RPS14
1429,RPS13
1430,RPS12
1431,RPS11
1432,RPS10
1433,RPP40
1434,RPP30
1435,RPP25
1436,RPP21
1437,RPLP2
1438,RPLP1
1439,RPLP0
1440,RPL9
1441,RPL8
1442,RPL7
1443,RPL7A
1444,RPL6
1445,RPL4
1446,RPL41
1447,RPL3
1448,RPL39
1449,RPL38
1450,RPL37
1451,RPL37A
1452,RPL36
1453,RPL35
1454,RPL35A
1455,RPL34
1456,RPL32
1457,RPL31
1458,RPL30
1459,RPL29
1460,RPL28
1461,RPL27
1462,RPL27A
1463,RPL26L1
1464,RPL26
1465,RPL24
1466,RPL23
1467,RPL23A
1468,RPL22L1
1469,RPL22
1470,RPL21
1471,RPL19
1472,RPL18
1473,RPL18A
1474,RPL17
1475,RPL15
1476,RPL13
1477,RPL13A
1478,RPL12
1479,RPL11
1480,RPL10
1481,RPL10A
1482,RPA3
1483,ROR2
1484,ROCK2
1485,ROBO1
1486,PMPCB
1487,PLXNC1
1488,PLTP
1489,PLK2
1490,PLG
1491,PLBD1
1492,PLAU
1493,PLAT
1494,PLA2R1
1495,PKD1
1496,PIWIL4
1497,PIDD1
1498,PHF5A
1499,PHF19
1500,PHB2
1501,PHB1
1502,PFN1
1503,PFDN6
1504,PFDN5
1505,PFDN4
1506,PFDN2
1507,PFDN1
1508,PEX7
1509,PEX3
1510,PEX19
1511,PECAM1
1512,PEBP1
1513,PEA15
1514,PDZD11
1515,PDP1
1516,PDIA3
1517,PDCD6IP
1518,PCTP
1519,PCLO
1520,PAX2
1521,PARVA
1522,PARD6A
1523,PAGR1
1524,NTS
1525,NTRK2
1526,NTRK1
1527,NTN1
1528,NSMCE3
1529,NSMCE1
1530,NSL1
1531,NRXN2
1532,NRP1
1533,NPRL2
1534,NPNT
1535,NOP10
1536,NIPAL2
1537,NHP2
1538,NFASC
1539,NEURL1B
1540,NCAPG
1541,NCAN
1542,MCM6
1543,MCM3
1544,MCHR1
1545,MCAM
1546,MASTL
1547,MASP2
1548,MAPRE1
1549,MAP1LC3B
1550,MAP1LC3A
1551,MAIP1
1552,MAGOH
1553,MAGOHB
1554,MADD
1555,MAD2L2
1556,M6PR
1557,LY86
1558,LUM
1559,LTBP4
1560,LTB
1561,LSM7
1562,LSM6
1563,LSM5
1564,LSM4
1565,LSM3
1566,LSM2
1567,LSM1
1568,LSM10
1569,HENMT1
1570,HAVCR2
1571,HAUS1
1572,HAT1
1573,H2AZ1
1574,H2AC21
1575,H2AC13
1576,H2AC12
1577,GTF3C6
1578,GTF3A
1579,GTF2H5
1580,GTF2B
1581,GSN
1582,GRPEL1
1583,GRK3
1584,GNAI2
1585,GCHFR
1586,FYTTD1
1587,EIF4A2
1588,EIF4A1
1589,EIF3M
1590,EIF3L
1591,EIF3K
1592,EIF3I
1593,EIF3H
1594,EIF3G
1595,EIF3F
1596,EIF3D
1597,EFEMP2
1598,EFEMP1
1599,EEF2KMT
1600,EEF1B2
1601,EEF1AKMT1
1602,EEF1A2
1603,EEF1A1
1604,EDNRB
1605,EDNRA
1606,ECSIT
1607,EBI3
1608,EAF2
1609,E2F8
1610,DZIP1
1611,DYRK2
1612,DYNLRB2
