nes_SW2	fdr_SW2	nes_SW3	fdr_SW3	nes_SW4	fdr_SW4	nes_SW5	fdr_SW5	nes_SW6	fdr_SW6	nes_SW7	fdr_SW7	nes_SW8	fdr_SW8	nes_SW9	fdr_SW9	nes_SW10	fdr_SW10	nes_SW11	fdr_SW11	nes_SW12	fdr_SW12	nes_SW13	fdr_SW13
NR0B2	2.19809395982047	0.0658642542020685	1.84202987947426	0.403966369442563	-0.113643301771527	0.946393014964246	2.21384530066456	0.213789883503091	0.637822267380192	0.78538407412343	-1.35990824581304	0.452083948804829	2.88819996474355	0.0372923966557178	-0.777601335164913	0.833898686105118	1.0435219205092	0.808001393704754	0.45749738413977	0.992648160101677	-0.449790409005939	0.798693144386498	2.26608870092285	0.0808360466138145
NR1D1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NR1D2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NR1H2	0.120108122657566	0.936842251316782	-1.44680721625223	0.525794826184242	0.28836153437425	0.903654175736419	-1.18991985481558	0.535366272167956	-0.417334449613639	0.885307960536269	-0.143621862335725	0.958589633909085	0.148203361038523	0.944020993806407	-0.283252031471525	0.923404211885298	-0.695919597617347	0.891767897165341	-0.528353970361181	0.992648160101677	-0.593530431055235	0.721485071468107	-1.59323919209612	0.246784723463531
NR1H3	2.21366005339415	0.0646130408952037	-2.15390861402848	0.260981346740017	1.54010957378314	0.407661033487708	-1.66704424825745	0.332061729196109	0.320496736992486	0.892998879529651	0.528039720111555	0.824812742223838	0.252068971713622	0.893855897950144	1.26907852455353	0.597714134166258	0.887813642750006	0.83271805401165	0.107928476235073	0.99530981670994	2.21325334603369	0.0990586803005966	-1.03348283179788	0.458015251166713
NR1H4	0.2963110612706	0.839693254018186	-0.599511461380417	0.814614246381616	-1.00222947087754	0.61590809744228	-0.0808816668791318	0.964771561774263	-0.117007242252379	0.960466845785038	0.16125178507548	0.957444157150938	-0.387972702453724	0.863387527770729	-0.718316982541352	0.839322194272091	0.689864630738556	0.891767897165341	-1.45402460077333	0.992648160101677	1.05756447903962	0.504866527065392	-1.97944529730901	0.13792401546336
NR1I2	-1.22376887529832	0.349726767568553	-0.742375999802822	0.789381878983027	1.65385902133299	0.34754359892629	-1.86912278371257	0.304961166042871	-1.20902326022822	0.569098402647869	2.10347013886988	0.215344843799362	-0.373234200182275	0.863387527770729	-0.809367233592592	0.818883144028813	0.381549556354768	0.93475641062523	-0.645789092494175	0.992648160101677	0.544128925726525	0.748328656326085	-1.87315369540168	0.162090746804881
NR1I3	0.0848207605156713	0.951264679110614	-1.10424005218578	0.648457953728316	-0.3108053447254	0.903654175736419	-3.97989597948537	0.00339836574623292	0.801216993543406	0.76578949326457	0.664015974070873	0.765274721436376	-0.861962816713176	0.645982325942935	0.409157394104636	0.919859290837767	1.23696324440722	0.700175441426116	-1.49512080418291	0.992648160101677	1.01204952574353	0.533035706716067	-2.75159498178666	0.0291481789980412
NR2C1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NR2C2	1.25509257765425	0.334249441359303	1.19809809982658	0.620151271953985	0.501460334375771	0.803993786333201	0.934507074613424	0.679494048011377	-3.36375067489484	0.0177618146368931	1.70169555912476	0.336322569197243	1.80312654050129	0.266052166351825	-0.275517143494935	0.923404211885298	1.38509854619856	0.627420040939745	-0.828115213239638	0.992648160101677	0.339781376271231	0.849303720474712	1.23869584087367	0.368672850779568
NR2E1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NR2E3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NR2F1	1.6832917814591	0.180725435287104	-0.576562591600471	0.814614246381616	1.77269135662323	0.298655061224646	0.650699016381848	0.795886790722741	-1.25598532505388	0.54277548488792	-0.61661115615184	0.784025383998134	1.0334399166012	0.552563136632293	-1.41119155282984	0.552780619178625	0.204659892451065	0.97256555404458	-0.419392339379266	0.992648160101677	-0.00660496087031444	0.994730042014329	1.30108797994501	0.344114382741171
NR2F2	2.22485031902587	0.0634430268758818	0.826678286177748	0.772872129719347	0.647569090562327	0.769309995539381	2.48701611208582	0.119029277783384	-1.03037441342779	0.653782416484618	1.55178588180358	0.398275205353307	0.380528811439295	0.863387527770729	-2.04534074649977	0.397063822058166	1.39242359833259	0.627420040939745	0.100645296016289	0.99530981670994	1.76852895621269	0.209184131157218	2.51597881363853	0.047276268065103
NR2F6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NR3C1	0.830142519471653	0.533881079501093	-3.22871460712975	0.0488175212451238	-1.04634259025573	0.603876700854096	-1.91330271432657	0.304961166042871	3.95176742029836	0.00358401664418652	-1.17210876791733	0.551548842867457	-2.27164197030715	0.118621804582304	-2.57789014450705	0.191355770117356	3.28067192644059	0.0265804325368191	-0.243480734379216	0.992648160101677	1.25374157811278	0.400786813860974	0.962165071801783	0.497489139001483
NR3C2	1.9699174604463	0.107928940800865	0.209275612301188	0.944646291754153	-0.892567246734309	0.671504305374512	1.23680354901238	0.514772841114934	0.806935147624329	0.76578949326457	-0.899887969670716	0.664449614438188	1.13976969853049	0.497985612442431	-0.594591034452903	0.895251678445927	1.36863129448187	0.627420040939745	0.675260788339168	0.992648160101677	0.412407546317036	0.813934763246541	2.01084938631144	0.129656404668718
NR4A1	-1.42956012176365	0.269517588637233	-0.486959570314265	0.861144600569795	-0.316081263944661	0.903654175736419	-1.23821986613161	0.514772841114934	0.93274023019675	0.723842847688703	-0.128630899080524	0.958589633909085	1.7261800403102	0.282454803397307	0.236493454781828	0.939072502352498	-1.01244634905914	0.808044973531591	-0.727685061964048	0.992648160101677	-2.02431855735067	0.134034270761825	0.305276343925274	0.832208363522829
NR4A2	1.30357665231792	0.316359269292717	0.504568804862656	0.854229267610745	-1.70541252976793	0.325503512038861	1.34930424127704	0.460025505177277	0.453824023581778	0.877370148383643	0.00253832078992331	0.997974715206198	0.325862208729586	0.872292596300198	-2.64056808890098	0.188001555435203	0.61606783119564	0.916345835692911	-0.368953877488087	0.992648160101677	-0.165899873312791	0.932848640009379	1.06104844695916	0.444548542398974
NR4A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NR5A1	1.84034430175608	0.140562869324033	-0.348674326297908	0.91999376729026	-0.593451841451441	0.778750021865674	-0.54709641316363	0.818439854369107	-0.613265532141262	0.799172309011285	1.66073491831896	0.354811222933316	-1.30267403639069	0.445211333290463	1.46137784502212	0.552780619178625	-0.485021956695828	0.922583902502681	0.874819187009569	0.992648160101677	1.38390589704421	0.341631425869295	0.265994181582255	0.859382336190513
NR5A2	-1.12118820231912	0.400149915799709	-2.73310232305088	0.126746613030754	0.286414432394457	0.903654175736419	-1.86082084370231	0.304961166042871	-0.328691993000881	0.892998879529651	0.550540401252781	0.814728283732447	-0.269582878946137	0.883049277029669	-0.729816547864047	0.839322194272091	-0.938200046643291	0.812330433651024	0.51868922030963	0.992648160101677	0.569787743313849	0.734065953514547	-1.7098147264097	0.207900330893942
NR6A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NRF1	1.60489073979849	0.207170444366401	1.33870394887442	0.571699907186552	-2.30582390283078	0.189308191274867	-1.37239540021998	0.45646776832603	0.712102583254593	0.778082485328814	1.09736824429736	0.585406420678829	-1.72587659286114	0.282454803397307	0.0671139335019919	0.983349726497607	-0.506503990517068	0.922583902502681	-0.261029640577168	0.992648160101677	0.6659446299966	0.690876566598605	-1.45776307472409	0.290335294693388
NRG1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NRIP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NRL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NSD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NSD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUCKS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUPR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OLIG1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OLIG2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OLIG3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ONECUT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ONECUT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ONECUT3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OSR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OSR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OTP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OTX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OTX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OVOL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OVOL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PA2G4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PARK7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PARP10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PARP14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PARP9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PASD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PATZ1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAWR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAX3	2.85897906264056	0.0151040890637723	-0.625174971829889	0.814614246381616	-0.361409558708936	0.881969431322143	2.41402722033618	0.134983426574335	0.639822644089975	0.78538407412343	-0.928231103987747	0.647694122702107	2.66018890829672	0.0597701961870802	-2.04097427545482	0.397063822058166	-0.436753076958984	0.927206604812381	-0.216152256197178	0.992648160101677	-0.131911118577329	0.939807323836054	1.33956482520306	0.329599180527851
PAX4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAX5	0.98843161628689	0.463350575007464	-0.433688065804642	0.892459063972621	0.0892271061930707	0.953672128293857	0.329944678601514	0.878323319748174	-0.791359138839001	0.76773377753393	0.103677294912189	0.958937909171012	0.419067539643949	0.861676931193189	0.834250084399995	0.818883144028813	-0.44668403635066	0.927206604812381	0.672271812020699	0.992648160101677	0.14421595002312	0.939807323836054	1.66121551388231	0.221097123479869
PAX6	0.435094586621474	0.747975240801578	-2.44472022644923	0.194287967305118	1.95061979799898	0.236092581245028	0.293434607931101	0.892878816076095	0.488295624900925	0.859843132492709	-0.283758198681159	0.910687584812993	0.307190433463838	0.876296682868457	-0.715323727163074	0.839322194272091	0.770484521131632	0.875174267703647	0.742139630092412	0.992648160101677	-0.960676800059903	0.563631127896826	-0.334739011103206	0.815487441418427
PAX7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAX8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAX9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PBRM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PBX1	1.41304627966613	0.27587370469347	1.05120413644226	0.668675096645307	0.287617288306571	0.903654175736419	0.825208685530476	0.728901035961685	-0.191872690941451	0.960466845785038	0.324285741774314	0.90700853736118	0.925498748533515	0.6114717122364	-0.490238425508465	0.90337590385945	1.60852487382187	0.473575072439271	0.48409220913748	0.992648160101677	-1.68748762136662	0.232293671504718	0.08119591423581	0.951766961950844
PBX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PBX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PBX4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PCBD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PCGF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDX1	0.634876247729957	0.628977248157539	-2.44465620655166	0.194287967305118	0.561389565934669	0.796205789765583	-0.418863011412434	0.838699214764884	-0.116683634689415	0.960466845785038	0.180389393124304	0.951594372424459	-1.33344014965214	0.434345261171982	-0.584648180865977	0.895251678445927	0.480275631835122	0.922583902502681	0.214084851662394	0.992648160101677	-0.178290816302446	0.931043429455239	-2.30211182646554	0.0769838780740051
PEG3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PER2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PGR	1.3398235336589	0.306718919029168	-0.342120407402137	0.91999376729026	1.61385200222186	0.367391818547343	0.764481927073755	0.763505385838521	0.37522899039839	0.885307960536269	0.180662595323411	0.951594372424459	0.915612308854529	0.611815887227082	-3.09655622391962	0.0753763510711579	1.54725178330512	0.511570682923666	-0.468856188839285	0.992648160101677	-0.316482956238043	0.85954409266082	3.18286258757304	0.0108207703548753
PHB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PHF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PHF20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PHF5A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PHF8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PHOX2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PHOX2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PIAS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PIAS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PIAS3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PIAS4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PIN1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PIR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PITX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PITX2	1.62732080021527	0.201239789558829	0.490204751327794	0.861144600569795	-0.633764233516222	0.769309995539381	-0.139552272591633	0.94202833401565	0.52010525420496	0.83910084343845	1.00504831369631	0.617765707127585	1.51332659438467	0.362354728501788	-0.76741182443003	0.837504253705562	0.646592650613062	0.899502911664372	-0.15196707658304	0.99530981670994	0.714907664052705	0.668584569034482	2.86822550548367	0.0216710133882547
PITX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PKNOX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLAG1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLAGL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLAGL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLSCR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PML	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU1F1	-0.371073411759694	0.793353175376331	-0.639697684197217	0.814614246381616	0.293502459416748	0.903654175736419	-1.00656255541446	0.631021768361045	-0.302639110168763	0.902872272932041	0.743649370853098	0.730648370249893	-0.622446637518453	0.756274474097283	0.283223278605913	0.923404211885298	-0.329147529538046	0.94182530600038	0.261590419865778	0.992648160101677	-1.16973512282568	0.448810223208934	-2.13578650463021	0.104902296295608
POU2AF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU2F1	3.58656465326748	0.00164679909009856	0.216750940072217	0.944646291754153	1.0948257294245	0.574545283260252	2.97834863155396	0.0446301449761135	0.36965006976345	0.885307960536269	-1.82753188156583	0.300388122804668	1.60478922952624	0.329905072590639	0.444057991226424	0.90337590385945	0.571452727634505	0.916345835692911	-1.42308647898748	0.992648160101677	0.484371883446705	0.788566167465248	1.67230498928443	0.218212293490845
POU2F2	4.63897000216781	3.51672258088446e-05	1.80041491314305	0.403966369442563	1.90301023590927	0.244001063339542	0.184111346831306	0.922103641854861	-1.38338771198493	0.475605808900198	1.31730584287841	0.465139151703169	2.30831643871707	0.11454286212779	-1.45197492082033	0.552780619178625	0.761853145175456	0.875174267703647	0.926172437073245	0.992648160101677	0.471698148472109	0.795566820574208	2.32025333323124	0.0745329823301695
POU2F3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU3F1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU3F2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU3F3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU3F4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU4F1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU4F2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU4F3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU5F1	1.32870144531202	0.308471558710397	-0.871535908840828	0.770257664774742	1.02508907431415	0.608010241587973	0.743757176449219	0.767763488968466	0.0153462972619049	0.992050497849594	0.322009306057358	0.90700853736118	0.967875699484916	0.587386186135543	0.469975864332453	0.90337590385945	0.0709950123120069	0.997263408608624	-0.639553962111371	0.992648160101677	-2.15653530417035	0.107340021001981	2.11219291279132	0.109708881143822
POU6F1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POU6F2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPARA	-0.69605193668471	0.604072830133874	-1.79846034412278	0.403966369442563	-0.384598437117948	0.874722021427338	-1.77921816943157	0.304961166042871	-1.39999007852734	0.475605808900198	1.54472171008677	0.398275205353307	-0.668761232932754	0.724269179396492	-0.713269164924692	0.839322194272091	-0.956851429387437	0.812330433651024	-0.530683739132423	0.992648160101677	1.84833556688464	0.183664759615549	-4.90162097479312	1.99603086393051e-05
PPARD	1.77383347805623	0.156937066147115	0.0830823873315092	0.976026237627025	1.13634399228045	0.553541942799881	-0.511880188641154	0.826520870454422	-0.112316494057744	0.960466845785038	0.589479047448904	0.794921187400606	1.39789788165085	0.411595634749517	0.139890426948699	0.955896587220363	-0.59234512943157	0.916345835692911	0.214039845023469	0.992648160101677	2.37018964154432	0.0733382241829798	-1.65210818839657	0.223101833722849
PPARG	-0.778379145927249	0.566268636088431	0.375363201162863	0.91999376729026	-1.29963284122307	0.511175798181066	-0.219697453396533	0.921887285283316	-0.532061327309297	0.83910084343845	0.427650855229037	0.858428512976218	-1.24960697703805	0.46019258564584	-0.351898819683639	0.923404211885298	-0.158392649738598	0.985014881125444	-1.33044756945107	0.992648160101677	0.258626633777787	0.888204297411348	-3.77097848579185	0.00208681156366103
PPARGC1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPARGC1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPP1R13L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM1	0.0040675068204722	0.996754608055946	1.99095305197194	0.325402342280999	-2.13331679860748	0.189990264476404	2.42976305192747	0.134234958786924	-0.376445891450505	0.885307960536269	0.0884486228352866	0.967203365256621	0.36678077164796	0.863387527770729	-0.261647728227274	0.923404211885298	0.0699735945433199	0.997263408608624	-0.315613836865749	0.992648160101677	1.51840473525475	0.294839248480787	1.41105350049369	0.304590515877021
PRDM10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRDM8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PREB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRMT5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PROP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PROX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRRX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRRX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PTF1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PURA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PURB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RARA	4.32993886635719	0.000114846071615822	0.0745565357127971	0.976026237627025	2.20599512740373	0.189308191274867	-0.0110063391725255	0.996576456164876	0.832993173380517	0.760201125276806	0.410096464512679	0.861492295067981	3.01980943277546	0.0278227153356496	-0.85827020981619	0.818883144028813	1.2113907182421	0.700175441426116	-0.698012005407867	0.992648160101677	3.02692881232872	0.0184093685881894	3.83451547603456	0.0017095637548328
RARB	2.32920134730935	0.0509442307226525	0.0113224533763065	0.990966182280533	0.968366424549002	0.625129949315663	-0.491985048155327	0.831506416279496	0.0336846953158383	0.982496131956455	0.513795265140589	0.824812742223838	0.717478774435349	0.697138862781019	-0.327749185482427	0.923404211885298	1.92782000540184	0.311142669177635	-0.00589796914383347	0.99530981670994	0.398508016261617	0.817800619214965	1.67628998622235	0.218212293490845
RARG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RAX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RBAK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RBBP8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RBCK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RBFOX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RBPJ	2.0399641652026	0.0936544092980182	0.667735812996786	0.808984851796371	0.752429242077062	0.727077392304958	0.823534605947737	0.728901035961685	0.0697340324573741	0.978269058440065	-0.998496949727778	0.617765707127585	-0.83075439598568	0.660647620414816	-0.378281028498694	0.919859290837767	0.982064542669542	0.812330433651024	0.911437492603231	0.992648160101677	1.33386537016318	0.356148904617382	0.994875617023235	0.482830407094242
RBPJL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RCOR1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
RCOR2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REL	6.72601528802386	4.02799901135779e-10	2.16995818599032	0.260981346740017	2.14712959922438	0.189308191274867	1.95661999730839	0.291014736328039	-4.89199739712763	0.000161098773459317	4.9375441203766	3.65499805674007e-05	0.720323522616325	0.697138862781019	0.586892718345677	0.895251678445927	2.19451557847597	0.186109210642088	1.21410480858329	0.992648160101677	3.93379613519253	0.00148576906631832	4.20460761810775	0.00043153353617709
RELA	9.37397479185273	1.61356464373159e-18	2.26130235899845	0.249275672780962	3.23202328772147	0.0567876717312829	2.75203766619422	0.0594832115259019	-3.16872011358344	0.025263440744149	2.40381720268597	0.129239594043662	2.9869378079775	0.0290897203776825	-0.969112639209261	0.745679196040676	4.08172230511117	0.00258160924996796	0.158109357656395	0.99530981670994	3.5875225872548	0.00481974023718337	6.08113546677659	6.89156239673158e-08
RELB	4.53259882174167	5.17639051137286e-05	-1.2902748471771	0.590865740522412	3.27505918732726	0.0567876717312829	2.0572023701942	0.241132168550345	-3.40145436839625	0.0173093941991463	3.3476270363357	0.0156900246909136	1.50529207522543	0.363684754751417	-1.07274897449436	0.697441722197147	1.04220524866315	0.808001393704754	-1.31913865634393	0.992648160101677	4.3061576188441	0.000548178558363612	2.53069544176627	0.0462761152021643
RERE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
