nes_SW2	fdr_SW2	nes_SW3	fdr_SW3	nes_SW4	fdr_SW4	nes_SW5	fdr_SW5	nes_SW6	fdr_SW6	nes_SW7	fdr_SW7	nes_SW8	fdr_SW8	nes_SW9	fdr_SW9	nes_SW10	fdr_SW10	nes_SW11	fdr_SW11	nes_SW12	fdr_SW12	nes_SW13	fdr_SW13
SALL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SALL2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SALL3	-0.208398351630081	0.917614577667284	1.12001158718268	0.835393738763919	-2.99837325009683	0.0773330571050499	-0.65097225607966	0.862393476659083	-0.772555461444614	0.826567558062009	0.686490656497389	0.825921413456247	0.324546295638958	0.862261705658757	-0.611743774843131	0.906133366863671	-0.117794284868209	0.984160960676065	0.0684442697979774	1	-0.699923114637268	0.861894322106321	-0.517279787618755	0.835077552974586
SALL4	0.542403611449997	0.773997406549359	-0.912310252429662	0.859532143644394	0.577356390189961	0.811107645401745	0.491807578819462	0.889985807809433	-1.26651749987958	0.66715225562949	-0.435264741725818	0.903541937235109	0.632073199566286	0.770315518920065	0.477677196284488	0.906133366863671	-0.281653825920568	0.984160960676065	0.0798516480976403	1	-1.24090602579487	0.671004740588791	0.792933877472088	0.709339175135948
SAP30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SATB1	1.19683946440779	0.477248504204995	0.698482562227917	0.888361589424847	1.6231255079587	0.427494698402469	1.12464929175655	0.725704051033779	-0.602983640674287	0.878979319724189	-0.621581927940192	0.83758708133692	1.77782409376242	0.323583808416751	-1.38545533590813	0.694781402279076	0.0741460906086205	0.984160960676065	1.2940058013611	1	0.0708760099880591	0.97387735942868	2.74632846473512	0.0489770540226144
SATB2	1.15495787859625	0.490267564953783	-1.56374390063328	0.68621222086813	0.776609933321145	0.737933970563632	1.20235525701512	0.700885719866332	-1.68070944036759	0.545802979194297	0.116706001131	0.968521168225267	0.423181209654686	0.827299453643518	-1.11393695459586	0.743773038250229	-0.082339522345106	0.984160960676065	0.0664405873030035	1	-0.313605865503572	0.903337863619729	-0.0073306678239187	0.999285321116847
SCRT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SCX	1.94631896415613	0.178339425916795	0.533644638041011	0.933537164252329	1.8539885482235	0.34372374448521	0.138912599986401	0.988278131286428	-0.260219007251114	0.990029086590788	-0.303849021811672	0.935655833858957	1.7418617607606	0.328823657346544	-0.666512200729243	0.900857753680362	0.469259908753365	0.984160960676065	0.965900401692054	1	-0.644898380841314	0.876234056516486	1.3210146259257	0.446615196476308
SETBP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SF1	0.789687579463865	0.651782199897711	-0.250993393833639	0.986396694810996	1.5228956548171	0.457961721370133	-1.27406785884097	0.700885719866332	-0.990650449317272	0.783591062523446	1.06285861029289	0.755657454010001	0.0470544220587149	0.98291169058475	0.692376216089842	0.889528496972565	-0.383056188357911	0.984160960676065	0.0342221348989887	1	-0.717979272681478	0.861894322106321	0.252073270135667	0.945128867667467
SFPQ	-0.165785559231648	0.933005465920111	-1.39550570927887	0.718567211187412	-1.2677381519593	0.552441034130372	0.0810721863608029	0.998025526047799	1.8739306747837	0.468831586206525	-0.607953663851788	0.83758708133692	-1.69487698237735	0.336876248358661	0.649047694839252	0.90502216705834	-0.836037880708026	0.92773642317481	0.71602994365045	1	-1.18307213556851	0.694569591436562	-0.655986789800137	0.78334380306898
SHOX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SHOX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIM1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIM2	-0.0914135202842495	0.964677107262877	-1.23204264361288	0.804441241747197	-0.406903076076199	0.880504207435132	-1.24611203377978	0.700885719866332	0.0630195263328495	0.999122648376062	-0.292042752862039	0.935655833858957	-0.659600958605024	0.756585090579723	-0.367063237660429	0.935752173748236	-0.82983594840591	0.92773642317481	0.0388042535470409	1	-1.1664129181775	0.694569591436562	-0.746532958024882	0.73801789552044
SIN3A	0.771025236980775	0.657052373116665	1.30567731682988	0.762683832601251	-1.92410921523946	0.3274835483248	-0.625653008120459	0.870977040539905	-0.201653014277269	0.990029086590788	0.548046319149721	0.856947275956582	-1.94991508352412	0.26849510065518	2.42663760062656	0.374226763690538	-0.334648726640699	0.984160960676065	-0.731762005405576	1	-0.91973023504807	0.791595393329067	1.30151832204781	0.452877207620633
SIN3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIRT1	0.153540437429257	0.941616921826504	0.975430131980114	0.844110885516957	-1.6434417047157	0.422390140518898	-0.393658896013454	0.920325468423417	1.04223064209138	0.755574997391538	-0.384295015763915	0.914021905429815	-1.25080225099068	0.524530000459362	-1.10442629806092	0.743773038250229	1.3170012879174	0.74631859492576	-0.884231808102538	1	-1.25548355655442	0.667226458044393	0.636690227970163	0.789912457697673
SIRT6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIX1	-0.254778359376046	0.892307931619919	-0.920621819549198	0.859532143644394	1.66189686741946	0.415670175243865	1.75542241924022	0.507677168761585	-0.600174174038266	0.878979319724189	-0.427998308119607	0.903541937235109	0.621163123332403	0.770987480571465	-0.385662079088169	0.935752173748236	-1.04918485387856	0.844237257803741	-0.550152803124944	1	1.04044278341655	0.73657303987689	-0.492575194566743	0.845006794880085
SIX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SIX4	-0.533381336513556	0.776459282181214	-0.064753250091178	0.986396694810996	-0.488886342650639	0.845967907656612	2.51167191816957	0.25019852160179	2.73535680237701	0.161163653330198	-1.86761965926241	0.495492581769264	-0.543168811101076	0.800725377786007	0.0880668635584739	0.972779452179384	-0.222455711692932	0.984160960676065	-0.12084042307601	1	1.49091525930162	0.556472486689998	0.619673095180493	0.798366769226828
SIX5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SKI	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SKIL	0.508740201962855	0.78589916742781	2.00199666938867	0.47333901445476	-1.03227035496711	0.645737897255546	-0.133991209314744	0.988278131286428	-0.423232688632423	0.965396205744602	1.11304759542879	0.755657454010001	0.79744309007081	0.689148284331764	-1.50444946337341	0.671094553345144	2.26938595521036	0.393117201820068	-0.056768713962829	1	-0.211180007796706	0.936741236503475	2.82866995135712	0.0442132170235675
SLC2A4RG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMAD1	1.16603873713147	0.488043397026848	-2.71043677970247	0.215396205845173	2.07879842307001	0.290156873751613	1.52301637947633	0.578319516130812	-0.257155256509067	0.990029086590788	-1.36775047840565	0.701404377046353	2.19787739810761	0.183254032569612	-1.11014395391325	0.743773038250229	0.76865364520916	0.931876928210111	-1.2791855743518	1	-0.0582695048509128	0.975512577427302	1.26379637585791	0.475361888453009
SMAD2	2.29415277394822	0.0997056861745743	-0.967338910420309	0.844110885516957	1.63291753073008	0.422390140518898	0.33174587250798	0.945821416833572	2.45262599895158	0.233796612872333	-1.4599625196105	0.687756269489195	1.71659805438336	0.328823657346544	-0.0367591133564367	0.98681121242725	1.67406510774439	0.650835013708239	-0.302202935836218	1	-0.19197272082556	0.936741236503475	2.71410008595193	0.0532571680419581
SMAD3	5.11809087540664	1.18725016611091e-05	-0.464100636438185	0.944066742312941	2.18320851545455	0.261637566235523	3.0577517046451	0.0919096166459816	2.83276254720799	0.152124759507698	-1.67926008314651	0.58910132484663	4.41936492780047	0.00114236039467357	-0.705489800007903	0.889528496972565	2.24876827008423	0.393117201820068	0.863273178309137	1	0.352620702806657	0.898481503608424	6.87732652807968	3.51890466061228e-09
SMAD4	4.4169916469727	0.000251080537305129	-0.562957708387374	0.932510607632003	2.14654922303722	0.274111049989389	2.29947452779711	0.321479614102077	2.12250429979871	0.37578836519919	-1.65039445950255	0.597615777713925	2.61134798489457	0.0950883054889216	-1.19327694170263	0.725506510068062	3.00481302750565	0.109524554360487	-1.52169531556151	1	1.16267096380355	0.694569591436562	5.18772647700706	1.53537506882137e-05
SMAD5	0.417157674054802	0.827342665030022	0.50480322985463	0.93678094220539	-0.643538923410239	0.789388335097112	1.19662171450532	0.700885719866332	-0.927545925839681	0.78361728246951	1.34305334177364	0.703605191498904	0.0847504902435991	0.967678558608432	-0.428865786627618	0.92707721102675	-0.220335730695368	0.984160960676065	0.656793531733515	1	1.36389995828094	0.623683630539779	0.11246451824801	0.979552643059149
SMAD6	0.171635345871108	0.931530604987199	0.0190020405438654	0.991714447760944	0.0544310504003251	0.978673445115435	-1.15350046458565	0.721119600859182	-2.0417873967254	0.393065740698825	1.10310576696533	0.755657454010001	0.146204705835148	0.937618089853185	1.23534332019272	0.719096880785923	-0.0222728969926155	0.990955061717128	0.608111616580287	1	-0.219250054761155	0.936741236503475	-0.735346101415199	0.739362008231827
SMAD7	-1.50922207292144	0.337574556938686	-0.588130615652896	0.932510607632003	-0.949195700308152	0.676831054001883	-0.301112159019448	0.955403070291211	-0.249179604192852	0.990029086590788	1.35445312545075	0.701404377046353	-1.89231718356747	0.285804396798947	0.792804866334699	0.856550881326749	0.322134249931424	0.984160960676065	-0.332595816142528	1	-0.0641192472076177	0.974201128895602	-2.07398449414609	0.178995922974369
SMAD9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMARCA1	0.0230779752965293	0.98800993737019	0.182470764793863	0.986396694810996	0.630331307410068	0.792030430683287	-0.311312394436111	0.950339675080606	1.88709769771218	0.461422208076201	-1.32361392250585	0.706656345894631	-0.365364929620672	0.846944789534138	0.403950807440413	0.931683792047692	-0.0673497084259095	0.984160960676065	0.522839071413312	1	-0.468367326726739	0.888138272409105	-0.177591191250686	0.971444584956449
SMARCA4	-1.88461429353991	0.19838771244305	-0.133149885712246	0.986396694810996	-1.58941657712102	0.439487061703332	-1.99382419119146	0.380583190111061	1.58958997909772	0.578527132347173	-0.978909726578344	0.794283134531254	-0.71813581477091	0.732067906659951	0.780747595250192	0.859475016195767	-0.422404381026582	0.984160960676065	-0.0907666062736272	1	-1.63858019581012	0.466592872975775	-1.83365828862836	0.242066864681009
SMARCA5	-0.833851804462492	0.634017162435517	-3.4171928982412	0.0456337991701877	1.35746682714106	0.524808327344548	-2.03842723102283	0.374230667089732	-0.397890094956291	0.967330978987768	-0.0722965518803752	0.978873656384947	0.442733327058569	0.821736215553613	-1.13133731431423	0.743773038250229	-1.1236346271217	0.83578836614164	-1.95175424265086	1	-0.280266932224599	0.921152417912079	-1.12592954694096	0.538110079306596
SMARCB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMARCC1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMARCC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMARCD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMARCE1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SNAI1	1.15685408299538	0.490267564953783	-0.953228050181849	0.850449384947893	1.35165856364304	0.527624843488603	2.07706422992282	0.374230667089732	0.243293593081262	0.990029086590788	-1.0568456636416	0.755657454010001	2.04483365233901	0.228353463859714	-0.0414559894306143	0.98681121242725	0.526168114383879	0.984160960676065	0.254923424188602	1	-1.15360669498404	0.694569591436562	1.42250236511972	0.408425426110649
SNAI2	0.673673589739708	0.706110953453518	1.16354191048094	0.823045213446147	1.5515447752397	0.446698552689201	0.587079476693703	0.875323636039519	-0.107285453658494	0.999122648376062	-0.762425794486504	0.825921413456247	2.34826698433357	0.143194669996059	0.862382191446084	0.819979116605098	-0.580098465026113	0.984160960676065	-1.57403556521415	1	0.214172611493385	0.936741236503475	1.35605097054395	0.43544337419589
SND1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SNW1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOHLH1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOHLH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SON	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX10	2.57266086426509	0.0594192504658581	0.0988820067853224	0.986396694810996	1.11465969859319	0.622197367300539	1.33259978149712	0.66706742458507	2.14470015491521	0.37578836519919	-1.50022899154111	0.658643506917219	1.31741968062709	0.492416680088185	-2.35901787054107	0.411678198936255	0.646482778951584	0.975088656723888	0.18128276050702	1	-0.128286217985817	0.955906394870185	2.20043336274627	0.145548731259205
SOX11	1.21996677414948	0.468172981648608	0.99737482167745	0.844110885516957	-0.58208942109392	0.810556947176756	-0.0470155045040064	0.998025526047799	-0.0625443766665914	0.999122648376062	-0.20071253114359	0.941209447843707	-0.865714485830057	0.67021316928796	0.609232702734025	0.906133366863671	0.188999938185224	0.984160960676065	0.0342221348989887	1	-0.0709816771174115	0.97387735942868	0.765178241151257	0.728978501259532
SOX14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX17	0.959755111151703	0.578429500520331	-0.698314131242741	0.888361589424847	1.5737483352455	0.440407995077479	1.21369202468432	0.700885719866332	1.1480106812116	0.700797822713641	-1.2410650012007	0.724056505595308	0.100043602873277	0.959226519283774	-0.46906070297604	0.910415171636105	0.828887978105284	0.92773642317481	-0.125678399272114	1	0.309042181987068	0.903337863619729	-0.112659075935614	0.979552643059149
SOX18	0.112202132799511	0.955239253863488	0.0873388252667309	0.986396694810996	0.672531319858234	0.775385142720385	0.0524205073253026	0.998025526047799	-0.630852064776981	0.870554850550978	-0.131403717457922	0.968521168225267	2.2433706032564	0.172911786227675	-0.197333259674306	0.971808503356205	-0.65626714688771	0.967945407761929	1.17377870756698	1	-0.57563762703837	0.876234056516486	-1.06890768540792	0.571212506795411
SOX2	0.143305143164644	0.945696652219433	-1.41510328454392	0.718567211187412	0.509444444389117	0.845967907656612	-0.244849512856354	0.963803421146282	1.37126318391253	0.655060129798778	-0.956388185608922	0.801358767773331	1.32072948116806	0.492416680088185	-1.72002000933822	0.60941619600055	0.0801672881992403	0.984160960676065	1.81970230451911	1	-3.16207360473801	0.0645621635367023	-0.171528588656209	0.971444584956449
SOX21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX4	-1.74908478385505	0.245076521816585	-1.16398684725959	0.823045213446147	1.72007559422049	0.401084755182963	0.0857484739672434	0.998025526047799	-0.374242071254651	0.975287299348071	-0.68728085586045	0.825921413456247	1.76077112698389	0.324036608569962	-0.192100594889414	0.972779452179384	-1.2684598708358	0.757255064693138	1.38700785985405	1	-1.45047070217438	0.566346882214783	-1.36840100458695	0.433369602477986
SOX5	-1.28361234735474	0.440548624301514	-1.77270098927849	0.614374922005866	-0.429259211648888	0.870352897269579	-1.98216742412856	0.385700162945123	-0.328918532833416	0.990029086590788	0.757443984461227	0.825921413456247	-0.420681952509702	0.827299453643518	-0.162654151361992	0.972779452179384	0.086833636740575	0.984160960676065	-2.30837646684184	0.864601805861623	0.867390472826295	0.806395339807459	-1.911800555188	0.222450533650557
SOX6	-0.917779982464919	0.598235708128659	0.558168757913393	0.932510607632003	-0.356493839200009	0.901057643800893	-1.16475511185922	0.715005903894446	2.29506187532156	0.31344917069624	-0.932029266782892	0.807475882653536	1.69531928662219	0.336876248358661	1.35476619471977	0.69778880203373	-0.952484435141713	0.880963991055028	-0.49872054454282	1	-0.868467037539792	0.806395339807459	0.543348066573582	0.819227462755824
SOX7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SOX9	1.2117246693844	0.46996919251635	0.453686288593525	0.950297187292096	1.58189483842835	0.440199029199934	0.704030738761132	0.85328648243549	-0.0335477170633301	0.999122648376062	-0.359537106857687	0.917231485110345	2.7269771524901	0.0781763903469059	0.166222506141567	0.972779452179384	-2.70817592060756	0.199476903338514	-0.521881282012406	1	-0.436532556470735	0.888138272409105	1.92318591503466	0.221221150434125
SP1	7.52356176870046	5.1260487429454e-12	0.811709267720741	0.859532143644394	2.52035192636972	0.159551660116011	2.36009852339647	0.286774676441268	0.595011932641564	0.878979319724189	0.997257691534182	0.794283134531254	3.40496147757993	0.0155426847917805	-2.0499892981848	0.506323460023615	3.52368046286354	0.0409282607346091	-0.27499127351649	1	2.66914201049271	0.142919043289488	4.13844196779435	0.00126100569855575
SP100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SP140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SP2	0.990351913246311	0.569132066305442	0.0273561111248164	0.990188387460679	0.485232086925008	0.845967907656612	0.774435669600303	0.816498176123531	-1.55004650459515	0.58554780863031	1.88156551955252	0.495492581769264	-0.0191692828208252	0.99269780354509	0.610552907284567	0.906133366863671	0.192775432312461	0.984160960676065	-1.4592346006115	1	0.19114823624581	0.936741236503475	-0.0273901129612775	0.995399881783568
SP3	5.48741676990903	1.96109835864901e-06	1.33022588551062	0.756050756997037	3.68123706392261	0.0223207709093998	2.0303360348508	0.374230667089732	-0.513205066555376	0.930252382082974	-0.396350343762376	0.914021905429815	4.00476831909344	0.00358191747705441	-1.80390441651208	0.60941619600055	2.62388915655918	0.218086109142487	0.962103635494238	1	1.31481279352104	0.639194302784144	2.96721325415459	0.0328770478404282
SP4	-0.870926633055574	0.622745654180206	-1.99146746138857	0.47333901445476	1.96660998938732	0.322455245106818	-0.785455284933194	0.816498176123531	0.868249180115974	0.815267689422217	-0.896083090805995	0.807475882653536	0.332875622880846	0.861674429773393	1.25016424023741	0.719096880785923	-0.958691394103225	0.880963991055028	0.408662348965471	1	0.278452919976438	0.921152417912079	-1.15642607898505	0.525627515007696
SP5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SP6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SP7	2.26164279417744	0.103877531653921	0.436716561120472	0.950638958282654	2.55937581411245	0.155139489523418	-1.11022612616541	0.726111744711807	1.04721278046762	0.755574997391538	-1.39911794319178	0.696609593277441	1.86502416073311	0.289661577722834	1.39576742956951	0.694781402279076	0.340751071275497	0.984160960676065	-0.778314429579412	1	-0.95698655612917	0.783270368994186	2.92431486666561	0.0355695111894241
SP8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPDEF	0.750736068316601	0.66992882627275	0.201575374384032	0.986396694810996	1.02171246791029	0.645737897255546	-0.906544910683048	0.792990632755709	-0.0843667118357129	0.999122648376062	0.873020493808065	0.807475882653536	-1.35316515755332	0.472863330693067	0.636197287614364	0.90502216705834	0.156911842250646	0.984160960676065	-0.0685700353567095	1	0.703840085515133	0.861894322106321	-0.940802207952335	0.645507078228996
SPEN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPI1	8.63114315918037	8.76200476569466e-16	3.0166478780888	0.0983156140190907	-0.281974983376356	0.926434952945506	5.05740595880982	0.00024522378246729	-2.42920405961776	0.242202170438768	1.71673713689668	0.571359783023551	5.75364483280759	5.0394922472071e-06	-2.52884760963096	0.368532411504983	5.85826420314868	2.69880280722473e-06	-0.288348231467021	1	1.400807542847	0.604245012499039	5.58681737461471	2.66884081784345e-06
SPIB	0.910992134284275	0.60070925845982	-0.102563969805904	0.986396694810996	-0.51322433419621	0.845967907656612	1.38978267815291	0.645584158707111	0.322778097013388	0.990029086590788	-0.72075517155643	0.825921413456247	1.00485190412318	0.620261543011167	-1.05469686009876	0.768184571889658	1.5700698987315	0.683946440716806	0.870949381876721	1	-0.728586343720962	0.861894322106321	1.43118366019357	0.408425426110649
SPIC	2.80455903662338	0.0326656293392921	2.11613665474185	0.437946743646144	-1.418717647562	0.497355143835351	0.236230621996542	0.963803421146282	-1.54721856341131	0.58554780863031	2.0107279640722	0.426539543325938	0.622985992654553	0.770987480571465	0.544419316307227	0.906133366863671	1.38524079134779	0.729217405369401	0.0684442697979774	1	1.07200860851022	0.72435498913168	-0.102965291767423	0.979552643059149
SPZ1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SRCAP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SREBF1	1.27426177212479	0.444423082146812	-0.560696288801593	0.932510607632003	1.68850546875627	0.402671161448839	0.516167805576671	0.885895116617742	-0.515288184974963	0.930252382082974	0.553188543072788	0.856947275956582	1.75493708103961	0.324036608569962	-1.3745646593174	0.694781402279076	-0.578175268766398	0.984160960676065	0.638201077789683	1	0.667109799231154	0.875409229262533	-0.206233590574481	0.963519113419453
SREBF2	1.4369946041193	0.365399861087693	1.70808870686722	0.624156457915151	-0.228441853055852	0.931145280819807	-0.360659414322031	0.937184744290315	0.307557936555762	0.990029086590788	-0.0975640614764853	0.974370309170028	-0.965051014954198	0.640280798673232	0.695263050868323	0.889528496972565	0.362050397963453	0.984160960676065	-1.82199849206418	1	0.780222630810857	0.860085376305601	0.852681856040483	0.678338002424849
SRF	3.22846370025879	0.0108805635790157	-1.9072487028191	0.541040229180518	1.17231816161718	0.594431669637734	1.30999635989864	0.685269582680649	3.53266905922567	0.0364239596676806	-3.7371218482459	0.0119335609824433	2.75604585356019	0.0750161478416711	-0.0929062468399117	0.972779452179384	1.44346730866482	0.721923369600419	-1.46102127584614	1	-0.469134233589836	0.888138272409105	3.29056574644633	0.0164834282924992
SRSF2	1.1253140815159	0.502124732169112	0.722968517588059	0.878797581592327	1.25850852738236	0.553621941520076	-1.07652022073131	0.727726176555948	0.0518284327048223	0.999122648376062	1.07712061717758	0.755657454010001	1.0968378990655	0.586156900211245	-0.159312716189632	0.972779452179384	0.109114370539748	0.984160960676065	-1.43756143900352	1	0.246699859180907	0.932737381051595	1.99549517135187	0.202992850878599
SRY	0.439811653580517	0.815551230925907	-0.717737089257139	0.880240320944366	0.9512835068769	0.676831054001883	-0.955253451825221	0.780978858149289	0.454795063970355	0.951504815187156	-1.18896328851572	0.747403444814228	2.03489719714542	0.230037360359397	0.537273107862397	0.906133366863671	-1.04926614090184	0.844237257803741	-1.16852057879799	1	-0.00543113284883993	0.995666604256095	1.15874021572451	0.525627515007696
SSRP1	2.48768215155955	0.0734552937742732	-0.676909593451716	0.900059584946756	2.68183421611408	0.141261657718015	0.227904612070185	0.963803421146282	-1.88687456982238	0.461422208076201	1.30469181501118	0.706711118309542	1.88525510352283	0.287992843577305	-1.73764008344235	0.60941619600055	0.23519108500842	0.984160960676065	-1.16931632023211	1	2.04322597938949	0.33341244303103	1.39561243341869	0.425129517312924
ST18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STAT1	6.80607967271929	6.4299715218896e-10	4.35463309509968	0.00769083170440297	0.995857701473599	0.656078521534673	1.26738439905933	0.700885719866332	-3.7447660606952	0.0307427718956808	4.70517762378651	0.000365882939339455	-0.345541323646422	0.854015533998737	0.512245326457848	0.906133366863671	3.39444325494415	0.0566847187367412	0.700313353251355	1	2.21776419293849	0.309005287346187	4.23248517947974	0.000952557544423042
STAT2	2.81822616874866	0.0326135087950612	1.89017103202828	0.546615269165574	-0.00949006329315288	0.994151104191332	1.49011697850538	0.586956883954151	-0.285948372259992	0.990029086590788	0.714770369338391	0.825921413456247	-0.283042632825747	0.874526559634454	-0.0290334867672793	0.98681121242725	2.13764447314654	0.436185537185342	-1.4121695804459	1	0.511156799518444	0.876638928941808	1.67543750958526	0.302516981316985
STAT3	5.34188515813759	4.08271555451497e-06	1.90396447846794	0.541040229180518	0.620780912309748	0.797279491634584	1.85257136258929	0.449946149862072	-2.35650516546883	0.272932999753604	2.23998621463832	0.37610221465	3.72502878197606	0.00689819230632927	-0.716935714921585	0.889528496972565	1.39564650808703	0.729217405369401	-1.01016666116151	1	2.44520066884096	0.225765389100345	3.61709979995875	0.00636671322921539
STAT4	1.44359711573824	0.365399861087693	-1.49186090021472	0.693710844172213	2.68080058561496	0.141261657718015	1.54948280970172	0.578319516130812	-0.853018812562245	0.815267689422217	-1.12239296683276	0.754991210366864	2.60346480064391	0.0950883054889216	-0.917931348123395	0.808209528898273	-0.624285891205841	0.981647053941097	-1.175509690496	1	1.86083307303135	0.39366297522784	1.88955763120458	0.224777638300367
STAT5A	3.25482129231973	0.0102294651345985	-0.0823678138807983	0.986396694810996	3.15617154320822	0.0643059523646063	1.42398569284901	0.618875028517765	-1.65125804279041	0.558132073705904	0.812894927881345	0.817223931858981	2.79919050213389	0.0671823429383181	0.0792680802481442	0.972779452179384	-1.08195092133211	0.844237257803741	-0.376467706506753	1	2.06621482920406	0.329298984768629	2.02357270063702	0.195109765718017
STAT5B	1.01470418074294	0.555939250290182	-1.25410101759471	0.799721641472305	0.632626162508132	0.792030430683287	-0.347359045804758	0.938039199411938	-0.624227099834439	0.871922365419971	1.31635419602743	0.706656345894631	0.534289211104131	0.805276752480512	1.04953093718521	0.770908257075266	-1.41421952235883	0.729217405369401	1.15437351572623	1	2.04106659083873	0.33341244303103	-0.711176698328253	0.758166469918115
STAT6	1.23217191780922	0.465628039178956	-1.22208773794785	0.804441241747197	2.12414693485217	0.281457747460173	-0.593205686270157	0.875323636039519	0.0975312376914404	0.999122648376062	-0.197613875600015	0.941209447843707	2.36366857738025	0.140237600223392	0.631154912275825	0.90502216705834	-1.49894054564703	0.707160170875225	0.215335641901511	1	2.21564778157633	0.309005287346187	0.265253834647613	0.940823989846735
STOX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SUPT20H	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SUPT3H	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TADA2A	-0.0713959341962696	0.971711939987624	-1.67682483889379	0.642783076644631	1.05867488087462	0.635645156460982	0.134963818760452	0.988278131286428	-0.486617830887475	0.941425364029755	0.714688686129144	0.825921413456247	-1.50648964849393	0.412890677249653	-0.309214658053051	0.940385688749154	0.420678577151291	0.984160960676065	0.0684442697979774	1	0.516496972911486	0.876234056516486	-0.550647842055658	0.819227462755824
