gene_symbol	entrez_id
22466	RNA5SP218	NA
22467	RNU7-152P	NA
22468	RN7SKP211	NA
22469	RNU6-896P	NA
22470	RNA5SP225	NA
22471	RNU2-8P	NA
22472	RNU4-7P	NA
22473	RNU6-300P	NA
22474	RNA5SP224	NA
22475	RN7SKP106	NA
22476		124901527
22477	MIR1202	100302259
22478	RN7SL564P	NA
22479	MIR4644	100616430
22480	SNORD28B	109617011
22481	RNU6-293P	NA
22482	OR4F21	441308
22483	RN7SL336P	NA
22484	NKX2-6	137814
22485	RNA5SP221	NA
22486	TDRP	157695
22487		124901526
22488	DNAJC19P6	NA
22489	LRP12	29967
22490	CDC42EP1	11135
22491	RN7SKP110	NA
22492	PTGES3L-AARSD1	100885850
22493	SRP14P4	NA
22494	NID1	4811
22495	RAPGEF6	51735
22496	LGALS2	3957
22497	ABHD17B	51104
22498	RBM12B-AS1	55472
22499	RBM12B-DT	NA
22500	LINC02990	NA
22501	MAFA-AS1	104326051
22502	MAFA	389692
22503	TTLL8	164714
22504	PRKACG	5568
22505	KDM4C	23081
22506	RAC2	5880
22507	MIR335	442904
22508	RNU1-33P	NA
22509	UBL5	59286
22510	GALNT11	63917
22511	NANOGP8	388112
22512	FBXO30	84085
22513	LINC01312	NA
22514	SPA17	53340
22515	TBPL1	9519
22516	SEMA6D	80031
22517	TCF21	6943
22518	EHF	26298
22519		124904471
22520	GSTA3	2940
22521	RPL7AP21	NA
22522	AP1M1	8907
22523	LINC01705	NA
22524	RPL21P28	NA
22525	ZNF678	339500
22526	SFR1	119392
22527	KIF28P	NA
22528	MRPS14	63931
22529	GSTA4	2941
22530	LINC03046	NA
22531	OGA	10724
22532	YBX1P4	NA
22533	APOL1	8542
22534	SEPTIN7P6	NA
22535	FABP5P3	220832
22536	SLC9C2	284525
22537	CCT8L1P	NA
22538	LINC01003	NA
22539	CD99L2	83692
22540	RPL36AP28	NA
22541	CPSF4	10898
22542	RN7SK	125050
22543	RN7SL244P	NA
22544	GCM1	8521
22545	RNU6-464P	NA
22546	SOD1P1	NA
22547	IQCB2P	NA
22548	U3	124901506
22549	OR2W2P	NA
22550	OR2B7P	NA
22551	OR2B8P	65944
22552	OR2W6P	NA
22553	OR2B6	26212
22554	RPLP2P1	NA
22555	NOL11	25926
22556	OR2W4P	NA
22557	TATDN2P2	NA
22558	MIR7161	102465694
22559	MIR3939	100500857
22560	UBBP2	NA
22561	LHX9	56956
22562	UNC93A	54346
22563	AP4S1	11154
22564		114841035
22565	ZNG1C	445571
22566	LPXN	9404
22567	SNORA38B	100124536
22568	RPSAP67	NA
22569	CORO1A-AS1	NA
22570	RPL17P41	NA
22571	BOLA2B	552900
22572	BOLA2B	654483
22573	BOLA2B	124907841
22574	RN7SL622P	NA
22575	FBXO36P1	NA
22576	RPS15	6209
22577		124904048
22578	TTLL2	83887
22579	ATP5MF	9551
22580	SLX1A-SULT1A3	100526830
22581	SH3GL1P3	NA
22582	CHCHD2P5	NA
22583	RDM1P3	NA
22584	DESI2	51029
22585	GAS2L1	10634
22586	SCN4B	6330
22587	HTR1B	3351
22588	PPP1R3G	648791
22589	ARHGAP27P2	NA
22590	WIPI1	55062
22591	RIPOR2	9750
22592	PPIAP91	NA
22593	NLGN3	54413
22594	SLC26A9	115019
22595	NNMT	4837
22596	LINC02329	NA
22597	LINC00911	NA
22598	CD2BP2	10421
22599	FLRT2	23768
22600	FLRT2	124907389
22601	ZNF789	285989
22602	MIR7843	102465832
22603	KCNIP2	30819
22604	RPL36P3	NA
22605	COPB1	1315
22606	PAPOLA	10914
22607	MIR635	693220
22608	TRAPPC6A	79090
22609	TBC1D10B	26000
22610	ALDH3A2	224
22611	RIMBP3B	440804
22612	FAM246A	117134598
22613	MRTFA	57591
22614	ZNF394	84124
22615	RNU6-649P	NA
22616	MIR7515	102466235
22617	RNU6ATAC37P	NA
22618	RN7SKP168	NA
22619	MIR548S	100422862
22620	MIR7158	102465693
22621	RN7SL140P	NA
22622	FAM200A	221786
22623	RNU6-1288P	NA
22624		124900534
22625	RNU6-961P	NA
22626	RN7SKP112	NA
22627	RN7SKP27	NA
22628	RNU6-1215P	NA
22629	MIR4262	100422996
22630	SNORD18	124906141
22631	MIR3681	100500884
22632	MIR4757	100616307
22633	RNU6-843P	NA
22634	RNA5SP88	NA
22635	ZNF655	79027
22636	GPR139	124274
22637	MIR3125	100422986
22638	RN7SL117P	NA
22639	RNA5SP87	NA
22640	RN7SL610P	NA
22641	SNORA10B	109616960
22642	SLX1A	79008
22643	SLX1A	548593
22644	SLX1A	124907837
22645	RNA5SP90	NA
22646	MORF4L1P5	NA
22647	RNU6-1117P	NA
22648	PRXL2CP1	NA
22649	MIR548AD	100616475
22650	RN7SL602P	NA
22651	ZNF30	90075
22652	RNU6-577P	NA
22653	RNU4-63P	NA
22654	RN7SL414P	NA
22655	LAS1L	81887
22656	RNA5SP91	NA
22657	RNA5SP92	NA
22658	RN7SL516P	NA
22659	RNU6-951P	NA
22660		124900542
22661	RNU4-49P	NA
22662	RN7SKP208	NA
22663	RN7SL361P	NA
22664		124900537
22665	MIR217	406999
22666	MIR216A	406998
22667	MIR216B	100126319
22668	MIR4432	100616473
22669	RNA5SP93	NA
22670	RNU1-32P	NA
22671	RNU6-508P	NA
22672	RNU6-634P	NA
22673	RNU6-221P	NA
22674	RNA5SP94	NA
22675	RN7SL18P	NA
22676		124900539
22677	RNU6-282P	NA
22678		124900528
22679	RNU6-612P	NA
22680	RN7SL51P	NA
22681	MIR4431	100616431
22682	MIR548BA	102465854
22683	RNU6-958P	NA
22684	RNU6-439P	NA
22685	RN7SL531P	NA
22686	RNU6-105P	NA
22687	U3	124906195
22688		124906189
22689	MIR4778	100616464
22690	RNA5SP98	NA
22691	SULT1A4	445329
22692	SULT1A4	124907837
22693	LINC01142	284688
22694	RN7SKP203	NA
22695	MIR5000	100846995
22696	RNU2-39P	NA
22697	RNU6-827P	NA
22698	RN7SL201P	NA
22699	RNU6-685P	NA
22700	RNU6-812P	NA
22701	SLC45A3	85414
22702		124900538
22703	RN7SKP224	NA
22704	RNU6-674P	NA
22705	RN7SKP164	NA
22706	RNA5SP99	NA
22707	RNU6-1312P	NA
22708	MIR4435-1	100616499
22709	MIR4780	100616447
22710	MIR4771-1	100616370
22711	RNA5SP100	NA
22712	RNU6-775P	NA
22713	RN7SL313P	NA
22714	MIR5696	100847007
22715	RNU4-84P	NA
22716	RNU2-63P	NA
22717	RNA5SP101	NA
22718	SNORA72	124900520
22719	SNORD89	692205
22720	RNU2-41P	NA
22721	MIR4265	100422863
22722	MIR4266	100423027
22723	MIR1302-3	100302128
22724	RN7SL468P	NA
22725	RNU7-46P	NA
22726	MIR4771-2	100616165
22727	RNU6-744P	NA
22728	RNU6-259P	NA
22729	U3	124906194
22730	RN7SL635P	NA
22731	RNU7-190P	NA
22732	RNU6-675P	NA
22733	MIR4782	100616208
22734	RN7SL111P	NA
22735	MIR4435-2	100616341
22736	VTRNA2-2P	NA
22737	RN7SKP102	NA
22738	RNA5SP102	NA
22739	ILDR2	387597
22740	MIR3679	100500878
22741	RNU6-617P	NA
22742	RN7SKP141	NA
22743	RNA5SP103	NA
22744	RNU6-473P	NA
22745	RNA5SP104	NA
22746	RN7SKP286	NA
22747	SNORA72	124900519
22748	RN7SKP103	NA
22749	MIR7157	102465692
22750	RNU6-904P	NA
22751	RNU6-579P	NA
22752	RN7SKP154	NA
22753	RNU6-546P	NA
22754		124900522
22755	RNU6-1001P	NA
22756	RN7SKP281	NA
22757	RNA5SP107	NA
22758	RN7SL423P	NA
22759	RN7SKP93	NA
22760	RNU6-580P	NA
22761		124906148
22762	RNA5SP108	NA
22763	RNU6-627P	NA
22764	RN7SL283P	NA
22765	MIR6888	102465535
22766	RNA5SP105	NA
22767	RNU6-182P	NA
22768	RN7SL813P	NA
22769		124906146
22770	MIR4785	100616364
22771	MIR933	100126350
22772	MIR4437	100616213
22773	MIR548AE1	100616305
22774	MIR3129	100422908
22775	RNU6-915P	NA
22776	RN7SKP42	NA
22777	RNU6-989P	NA
22778		124906142
22779	RNU6-1045P	NA
22780	RNY4P34	NA
22781	RN7SL820P	NA
22782		124900526
22783	ZNF304	57343
22784	MIR4774	100616356
22785	RNU6-766P	NA
22786	RNA5SP117	NA
22787	MIR4776-1	100616267
22788	MIR4438	100616375
22789	MIR1258	100302172
22790	MIR4776-2	100616472
22791	RNU2-21P	NA
22792	SNORA70I	109617008
22793	RN7SL807P	NA
22794	RNU6-624P	NA
22795	MIR4268	100422959
22796	MIR5702	100847053
22797	RNU6-451P	NA
22798	MIR3130-1	100422993
22799	MIR3130-2	100423002
22800	RN7SL834P	NA
22801	RNU6-268P	NA
22802	ZNF254	9534
22803	RNU6-1051P	NA
22804	MIR3133	100422942
22805	RNA5SP122	NA
22806	RNU6-619P	NA
22807	RNU6-169P	NA
22808	KCNF1	3754
22809	NHS	4810
22810	RPL6P4	NA
22811	PLCB3	5331
22812	C2orf50	130813
22813	ZNF418	147686
22814	RPL7P54	NA
22815	LPAR4	2846
22816	SLC66A3	130814
22817	NT5DC1P2	NA
22818	PHF6	84295
22819	TMEM225B	100289187
22820	ZNF71	58491
22821	PRR13P1	NA
22822	LINC01675	NA
22823	LINC02815	NA
22824	LINC01222	NA
22825	RRP15	51018
22826	ZNF570	148268
22827	ZSCAN25	221785
22828	RPL7AP82	NA
22829	CHURC1	91612
22830	TMEM59	9528
22831	IGFLR1	79713
22832	DYNLL1P4	NA
22833	RNU6-1081P	NA
22834	AIDAP1	NA
22835	PPIAP60	NA
22836	CYP3A5	1577
22837	IFT80	57560
22838	LINC03037	NA
22839	POLR3B	55703
22840	DCBLD1	285761
22841	E2F6	1876
22842	GEMIN2	8487
22843	TMEM67	91147
22844	U2AF1L4	199746
22845	TBX1	6899
22846	HPRT1	3251
22847	RPL36AP54	NA
22848	MIR450B	100126302
22849	MIR450A1	554214
22850	MIR450A2	574505
22851	MIR542	664617
22852	MIR503HG	NA
22853	PHF3	23469
22854	SEMA6A	57556
22855	KNDC1	85442
22856	GLG1	2734
22857	MIR503	574506
22858	MIR424	494336
22859	LINC00629	100506757
22860	PLAC1	10761
22861	PSENEN	55851
22862	MIR6755	102465452
22863	RPL21P133	NA
22864	SETP17	NA
22865	RPS7P12	NA
22866	RNU4-44P	NA
22867	RN7SL225P	NA
22868	PABIR2	159090
22869	CCDC81	60494
22870	LZTR1	8216
22871	AKAP13	11214
22872	LIN37	55957
22873	DPF3	8110
22874	TSPYL1	7259
22875	CYP3A51P	NA
22876	CYP3A7	1551
22877	SIM1	6492
22878	LMX1A-AS2	NA
22879	LINC01221	104266961
22880	DHX9-AS1	NA
22881	ISCA1P2	NA
22882	ALDH3A1	218
22883	NUP153	9972
22884	HSPB6	126393
22885	CACYBP	27101
22886	LYL1	4066
22887	CYP3A137P	NA
22888	FGF8	2253
22889	CYP3A52P	NA
22890	GJC3	349149
22891	DAZAP2	9802
22892	CERS4	79603
22893	HEBP2P1	NA
22894	PTP4A1P6	NA
22895	RANBP3L	202151
22896	GPD2	2820
22897	OR11H12	440153
22898	OR11G2	390439
22899	PABPN1	8106
22900	ALG9	79796
22901	LINC01035	NA
22902	LINC00210	100885798
22903		105371672
22904	TMCC2-AS1	NA
22905	LINC02439	105370016
22906	LINC02053	100505609
22907	RPL7P43	NA
22908	PTPN14	5784
22909		107984273
22910	LINC02082	100507661
22911	GFRA1	2674
22912	CSRP2	1466
22913	MRPS18CP7	NA
22914	RNA5SP505	NA
22915	PHF8	23133
22916	NAALADL2	254827
22917	LINC02885	NA
22918	TNRC6B-DT	114841040
22919	GPR31	2853
22920	LPA	4018
22921	LINC01664	100996342
22922	OR4E1	26687
22923	TRIM36	55521
22924	SDR39U1	56948
22925	MIR3667HG	348645
22926	FARS2	10667
22927	MIRLET7BHG	400931
22928	RPSAP33	NA
22929	C16orf95	100506581
22930	LINC02000	100507210
22931	CNTNAP2-AS1	101928700
22932	SLC31A1P1	NA
22933	DUTP3	NA
22934	RANP2	NA
22935	LINC02023	NA
22936	MIR548F4	100313895
22937		105375556
22938	PDE1B	5153
22939	RNU6-1184P	NA
22940	RNA5SP249	NA
22941	RN7SL456P	NA
22942	RN7SL72P	NA
22943	TPT1P3	NA
22944	EPIC1	284930
22945	MTND4LP10	NA
22946	ELDR	NA
22947	BZW1P1	NA
22948	LINC02814	NA
22949	CALM1P2	NA
22950	MRTFB	57496
22951	RNU6-863P	NA
22952	LINC02006	NA
22953	RABGEF1P3	NA
22954	PRDM13	59336
22955	NEK2	4751
22956	SRRM3	222183
22957	POU5F1P2	NA
22958	SLC7A14-AS1	101928583
22959	KLF10	7071
22960	CD320	51293
22961	RNU1-19P	NA
22962	MMRN2	79812
22963	DTNBP1	84062
22964	RPL22P1	NA
22965	SOX2	6657
22966	ABLIM3	22885
22967	ULK2	9706
22968	SPATA31A5	727905
22969	NGB	58157
22970	NDUFA7	4701
22971	YWHAG	7532
22972	OR11H2	79334
22973	SNCG	6623
22974	PTBP3	9991
22975	PPIAP81	NA
22976	MDGA2	161357
22977	SSC4D	136853
22978	ADI1P2	NA
22979	GASAL1	NA
22980	ZP3	7784
22981	ADIRF-AS1	NA
22982	MAILR	NA
22983	ADIRF	10974
22984	RPS28	6234
22985	C1orf53	388722
22986	ALG9-IT1	NA
22987	GNG5P3	NA
22988	FDXACB1	91893
22989	RPL5P24	NA
22990	KCNU1	157855
22991	ITLN2	142683
22992	BMS1P3	NA
22993	C11orf1	64776
22994	ANGPTL4	51129
22995	AGAP11	NA
22996	LINC01958	NA
22997	RPLP0P7	NA
22998	FAM25A	643161
22999	RNASE3	6037
23000	LINC00570	100874055
23001	TRAV6	NA
23002	TRAV7	NA
23003	EIF3CL	728689
23004	FDPSP2	NA
23005	RN7SKP179	NA
23006	TRAV8-1	NA
23007	RNU6-529P	NA
23008	SHLD2	54537
23009	TRAV9-1	NA
23010	HSPB1	3315
23011	RAB4A	5867
23012	RPL37AP8	NA
23013	TRAV10	NA
23014	FBXW8	26259
23015		124902684
23016	TRAV11	NA
23017	TRAV12-1	NA
23018	NAB1	4664
23019	LGALS12	85329
23020	TRAV8-2	NA
23021	TRAV8-3	NA
23022	TRAV13-1	NA
23023	FKTN	2218
23024	TRAV12-2	NA
23025	TRAV8-4	NA
23026	TRAV8-5	NA
23027	TRAV13-2	NA
23028	LINC02939	NA
23029	TRAV14DV4	NA
23030	CRPPA	729920
23031	LINC01638	105372978
23032	TRAV9-2	NA
23033	RN7SL733P	NA
23034	TRAV15	NA
23035	TRAV12-3	NA
23036	TRAV8-6	NA
23037	MIAT	440823
23038	TRAV16	NA
23039	RAB18	22931
23040	TRAV17	NA
23041	TRAV18	NA
23042	TRAV19	NA
23043	TRAV20	NA
23044	TRAV21	NA
23045	TRAV22	NA
23046	TRAV23DV6	NA
23047	ZNF469	84627
23048	TRDV1	NA
23049	TRAV24	NA
23050	TRAV25	NA
23051	MIR4999	100847049
23052	TRAV26-1	NA
23053	RAB11B	9230
23054	EIF3C	8663
23055	EIF3C	728689
23056	TRAV8-7	NA
23057	TRAV27	NA
23058	TRAV28	NA
23059	TRAV29DV5	NA
23060	TFAP2D	83741
23061	TRAV30	NA
23062	TRAV31	NA
23063	ENTR1P2	NA
23064	TRAV32	NA
23065	TOMM20	9804
23066	TRAV33	NA
23067	TRAV26-2	NA
23068	RNF144B	255488
23069	TRAV34	NA
23070	GLULP5	NA
23071	SMARCE1P4	NA
23072	TRAV35	NA
23073	RPL36AP29	NA
23074	TRAV36DV7	NA
23075	CRPPA-AS1	100506025
23076	VPS13B	157680
23077	SOCS2	8835
23078	TRAV37	NA
23079	TRAV38-1	NA
23080	TRAV38-2DV8	NA
23081	TRAV39	NA
23082	PXDC1	221749
23083	TADA1	117143
23084	TRAV40	NA
23085	TRAV41	NA
23086	SOSTDC1	25928
23087	NDUFB4P3	NA
23088	IYD	389434
23089		101927557
23090		101927539
23091	LRRC72	100506049
23092	RN7SL449P	NA
23093	RNU7-134P	NA
23094	CCDC182	101927581
23095	RAB1AP1	NA
23096	REN	5972
23097	HNRNPM	4670
23098	RN7SKP94	NA
23099	STAT4-AS1	105373805
23100	MRPS23	51649
23101	STAT4	6775
23102	LINC02983	100129484
23103	PLAAT4	5920
23104	MIR589	693174
23105	ACTB	60
23106	DCTN4	51164
23107	CKAP4	10970
23108	PPP1R14D	54866
23109	MIR4539	100616374
23110	MIR4507	100616135
23111	MIR4538	100616276
23112	MIR4537	100616422
23113	PLAAT2	54979
23114	RPL35AP28	NA
23115	ATL3	25923
23116	RPP25	54913
23117	NPAP1	23742
23118	SNX33	257364
23119	LINC01653	101929631
23120	EEA1	8411
23121	GS1-279B7.1	100288079
23122	SERHL	94009
23123	HMGB1P11	NA
23124	LYPD9P	NA
23125	CATSPER2	117155
23126	LINC00303	NA
23127	IMMP1LP1	NA
23128	LINC01341	NA
23129	RTN3	10313
23130	SLC22A16	85413
23131	FBXO10	26267
23132	OR2L6P	NA
23133	FAM120C	54954
23134	IGHV7-4-1	NA
23135	DHX9	1660
23136	RN7SL617P	NA
23137	RNA5SP389	NA
23138	DDO	8528
23139	NPHP3-AS1	348808
23140	ADGRA1	84435
23141	WRNIP1	56897
23142	HNRNPA1P20	NA
23143	NAALADL2-AS2	NA
23144	CACNG2-DT	NA
23145	LINC01315	102723775
23146	KCNMB2-AS1	NA
23147		107985563
23148	LINC01644	101927722
23149	HDHD5-AS1	100130717
23150	GPAM	57678
23151	RPL37P24	NA
23152	TBC1D22A-DT	NA
23153	RPL7AP71	NA
23154	NYX	60506
23155	NUP50-DT	100506714
23156	MIR5195	100847062
23157	IGHVII-78-1	NA
23158	CPMER	NA
23159	MECOM	2122
23160	IGHV3-79	NA
23161	IGHV4-80	NA
23162	RNU6-959P	NA
23163	IGHV7-81	NA
23164	SERPINB1	1992
23165	TMEM185A	84548
23166	HMGB1P27	NA
23167	PITPNB	23760
23168	TOMM5	401505
23169	NME2P2	NA
23170	IGHVIII-82	NA
23171	SYNE3	161176
23172	RPL36AP15	NA
23173	MIR4645	100616285
23174	SERPINB9	5272
23175	RIC8B	55188
23176	RPS27AP7	NA
23177	PPIAP62	NA
23178	LINC01820	105374582
23179	LINC02583	101805491
23180	MYOZ3	91977
23181	RAB1C	NA
23182	FRMPD1	22844
23183	RN7SL817P	NA
23184	TMEM247	388946
23185	ZFTA	65998
23186	SERPINB6	5269
23187	ATP6V1E2	90423
23188	BTF3L4	91408
23189	RN7SL596P	NA
23190	SPINDOC	144097
23191	FSCN1	6624
23192	RBMX2	51634
23193	RHOQ	23433
23194	TCF12	6938
23195	TMEM161B	153396
23196	ATP5MGP1	NA
23197	SRP14P2	NA
23198	SAAL1	113174
23199	RN7SKP171	NA
23200	TRMT10B	158234
23201	RNF216-IT1	100874342
23202	MIR6874	102466203
23203	SMARCD3	6604
23204	RHOQ-AS1	100506142
23205	TEDDM2P	NA
23206	SAGE1	55511
23207	PIGF	5281
23208	SWT1	54823
23209	SRP68P2	NA
23210	PROX2	283571
23211	GPR34	2857
23212	PAIP1P2	NA
23213	UBE2SP2	NA
23214	TECTB	6975
23215	FBXW10	10517
23216	SIPA1L1	26037
23217	CYCSP30	NA
23218	DACH2	117154
23219	CRY1	1407
23220	MIR6715B	102465427
23221	MIR6715A	102466189
23222	GUCY2GP	NA
23223	TTC28-AS1	284900
23224	CRIPT	9419
23225	ZEB1	6935
23226	FBXO28	23219
23227	PPFIA1P1	NA
23228	UGT1A12P	NA
23229	UGT1A11P	NA
23230	UGT1A13P	NA
23231	UGT1A9	54600
23232	PIGQ	9091
23233	E2F7	144455
23234	PRAM1	84106
23235	TVP23B	51030
23236	ELF4	2000
23237	RPL4P2	NA
23238	EXOSC3	51010
23239	COP1	64326
23240	ZNF414	84330
23241	MIR3199-1	100423034
23242	MIR3199-2	100422998
23243	RN7SL757P	NA
23244	MN1	4330
23245	DMTF1	9988
23246	DIAPH2	1730
23247	ZNF34	80778
23248	DCAF10	79269
23249	HIGD1AP5	NA
23250	MRGPRX12P	NA
23251	MRGPRX4	117196
23252	GLTPP1	NA
23253	MRGPRX13P	NA
23254	UGT1A6	54578
23255	SAA4	6291
23256	RBX1	9978
23257	SYNGR4	23546
23258	RILPL1	353116
23259	SAA2-SAA4	100528017
23260		101929141
23261	RN7SL627P	NA
23262	FAM106A	80039
23263	KDELR1	10945
23264	ACTBP15	NA
23265	MIR1281	100302237
23266	EP300	2033
23267	PAICSP1	NA
23268	SAA2	6289
23269	SLC25A51	92014
23270	COL4A6	1288
23271	MIER3	166968
23272	RN7SL395P	NA
23273	RPL8	6132
23274	TMX2P1	NA
23275	SHB	6461
23276	GRWD1	83743
23277	HSPE1P4	NA
23278	LINC02418	NA
23279	RNU7-124P	NA
23280	U8	124900277
23281	AIF1L	83543
23282	TMTC3	160418
23283	SENP3	26168
23284	LINC01011	401232
23285	NQO2-AS1	NA
23286	HTATSF1P2	NA
23287	FAM136BP	NA
23288	SERPINB8P1	NA
23289	KCNJ14	3770
23290	RNA5SP201	NA
23291	BPHL	670
23292	ARL6IP1P2	NA
23293	RNU6-811P	NA
23294	RN7SL314P	NA
23295	TMEM161BP1	NA
23296	VN1R53P	NA
23297	ATP2A1	487
23298	TUBGCP2	10844
23299	RNA5SP333	NA
23300	SULT2B1	6820
23301	OR7E5P	NA
23302	OR5F1	338674
23303	OR5F2P	NA
23304	OR5J1P	NA
23305	OR8I4P	NA
23306	OR5BN2P	NA
23307	OR2L9P	NA
23308	OR8H3	390152
23309	OR5BN1P	NA
23310	OR8K4P	NA
23311	OR8K5	219453
23312	RNU6-881P	NA
23313	OR5J7P	NA
23314	SLAMF7	57823
23315	OR5J2	282775
23316	OR8V1P	NA
23317	SPACA4	171169
23318	OR4V1P	NA
23319	OR4P1P	NA
23320	PRDX1P1	NA
23321	OR5D2P	NA
23322	SENP3-EIF4A1	NA
23323	RPL18	6141
23324	VN2R9P	NA
23325	RPL17P11	NA
23326	DNAJB3	414061
23327	LINC01235	401492
23328	OR9L1P	NA
23329	OR9I3P	NA
23330	OR9I2P	NA
23331	UGT1A2P	NA
23332	ZBTB1	22890
23333		100286922
23334	OR5BL1P	NA
23335	PCDHAC1	56135
23336	OR10Q1	219960
23337	UGT1A1	54658
23338	LAMC3	10319
23339	LINC02394	NA
23340	SNORA48	652965
23341	SNORD10	NA
23342	SNORA67	26781
23343	MIR6128	102465135
23344	LINC02258	NA
23345	CPNE8-AS1	NA
23346	CD68	968
23347	EP300-AS1	NA
23348	WSCD2	9671
23349	HJURP	55355
23350	TRIM9	114088
23351	OR5BB1P	NA
23352	OR4D8P	NA
23353	TUBB2BP1	NA
23354	OR4D11	219986
23355	OR4D7P	NA
23356	RNU6-391P	NA
23357	OR5B1P	NA
23358	H3Y2	340096
23359	OR5B15P	NA
23360	GPLD1	2822
23361	TMEM230P2	NA
23362	TARS1	6897
23363	OR8U1	219417
23364	OR5AL2P	NA
23365	OR5AL1	NA
23366	OR8U3	219479
23367	OR5M4P	NA
23368	MPDU1	9526
23369	OR5M9	390162
23370	OR5M7P	NA
23371	OR5M6P	NA
23372	OR5M5P	NA
23373	ZDHHC6	64429
23374	HIF1A	3091
23375	SNORD62A	26786
23376	SNORD62B	692093
23377	UCK1	83549
23378	MAP3K13	9175
23379	MSL3P1	151507
23380	TRPM8	79054
23381	HCFC2	29915
23382	PTPRT	11122
23383	SPHK2	56848
23384	ALDH5A1	7915
23385	RGS18	64407
23386	LINC02440	NA
23387	MRPS6P4	NA
23388	FAM74A3	NA
23389	MIR210	406992
23390	MIR2278	100313780
23391	GNPAT	8443
23392	MIR6081	102466518
23393	MIR23B	407011
23394	MIR27B	407019
23395	MIR3074	100422842
23396	MIR24-1	407012
23397	CEP57L1P1	NA
23398	EIF4EBP2	1979
23399	RNA5SP288	NA
23400	ENG	2022
23401	NODAL	4838
23402	PRELID3BP5	NA
23403	CFAP54	144535
23404	PRELID3BP6	NA
23405	PRELID3BP7	NA
23406	YY1P1	NA
23407	EBF3	253738
23408	TUBAP14	NA
23409	DGCR5	26220
23410	VEPH1	79674
23411	CAST	831
23412	DBP	1628
23413		124905092
23414	POTEH	23784
23415	FUS	2521
23416	CA11	770
23417	POTEH-AS1	NA
23418	RNU6-816P	NA
23419	PSLNR	NA
23420	GRAMD4P2	NA
23421	IGLV3-10	NA
23422	IGLV3-9	NA
23423	IGLV2-8	NA
23424	MIR650	723778
23425	IGLV3-7	NA
23426	IGLV3-6	NA
23427	IGLV2-5	NA
23428	IGLV3-4	NA
23429	C10orf143	387723
23430	IGLV4-3	NA
23431	IGLV3-2	NA
23432	IGLV3-1	NA
23433	MIR5571	100847006
23434	IGLL5	100423062
23435	KSR2	283455
23436	CTAGE7P	NA
23437	PPIAP32	NA
23438	GLRX3	10539
23439	TGFB2	7042
23440	DEPDC1P1	NA
23441	KRT8P43	NA
23442	CABLES2	81928
23443	IGLJ1	NA
23444	TDP2	51567
23445	IGLC1	NA
23446	SEC1P	653677
23447	IGLJ2	NA
23448	IGLC2	NA
23449	IGLJ3	NA
23450	FUT2	2524
23451	IGLC3	NA
23452	MIR6850	102465978
23453	IGLJ4	NA
23454	COMMD5	28991
23455	IGLC4	NA
23456	IGLJ5	NA
23457	IGLC5	NA
23458	IGLJ6	NA
23459	IGLC6	NA
23460	IGLJ7	NA
23461	SNAPC1	6617
23462	ARHGEF4-AS1	NA
23463	IGLC7	NA
23464	SOX15	6665
23465	MAMSTR	284358
23466		124900527
23467	SMIM39	113523639
23468	FAM168B	130074
23469	LINC00494	284749
23470	ACOT13	55856
23471		107984548
23472	BEND7-DT	NA
23473	ZNF250	58500
23474	RPL6P24	NA
23475	DENR	8562
23476	RNA5SP301	NA
23477	DLGAP4-AS1	101926987
23478	ACSL5	51703
23479	ODR4	54953
23480	RNU1-11P	NA
23481	SHBG	6462
23482	TBC1D7	51256
23483	TBC1D7	107080638
23484	TRMT2A	27037
23485	LINC00237	105372556
23486	RNA5SP296	NA
23487	AK1	203
23488	TMEM205	374882
23489	CRMA	NA
23490	COX4I1P1	NA
23491	NEK2P4	NA
23492	NF1P8	NA
23493	LINC00644	101954204
23494	OSER1-DT	100505783
23495	LINC02444	101928137
23496	RPS27P23	NA
23497	MIP	4284
23498	EPB41L1-AS1	NA
23499	SLC49A4	84925
23500	LINC01742	105376992
23501	C20orf85	128602
23502	MED15P8	NA
23503	LINC02459	105369996
23504	LINC02882	100507377
23505	RNU6-127P	NA
23506	KLF2P4	NA
23507	ANKRD60	140731
23508	HEATR5B	54497
23509	LINC01741	101928778
23510	CHST2	9435
23511	CD40	958
23512	LINC01724	NA
23513	FMO4	2329
23514	ZIC4-AS1	NA
23515	NUP37	79023
23516	SEMA5B	54437
23517	CCDC159	126075
23518	ST6GALNAC6	30815
23519	RPL22P24	NA
23520	NSL1	25936
23521	RANGAP1	5905
23522	ZNF16	7564
23523		100287944
23524	ITPR2-AS1	NA
23525	MIR4672	100616429
23526	ST6GALNAC4	27090
23527	IFITM3P5	NA
23528	MT1H	4496
23529	ANAPC5	51433
23530	MT3	4504
23531	MIR6812	102465487
23532	MATN4	8785
23533	ARL14EPP1	NA
23534	RPL31P16	NA
23535	CEBPZOS	100505876
23536	PDIA2	64714
23537	TMED10P1	NA
23538	ZNF252P-AS1	286103
23539	HFM1	164045
23540	LINC02530	NA
23541	SUMO2P16	NA
23542	SWSAP1	126074
23543	MROH1	727957
23544	EPM2A	7957
23545	PIP5KL1	138429
23546	EPOR	2057
23547	CEBPZ	10153
23548	ATXN3L	92552
23549	VCX3B	425054
23550	SLC38A5	92745
23551	MIR107	406901
23552	PANK1-AS1	NA
23553	TNFRSF12A	51330
23554	MIR5100	100847014
23555	LINC02623	101929445
23556	LINC01264	104266963
