	Steatosis	Ballooning	Fibrosis	NAS	Inflammation	average_cor	median_cor
sw_graphs_8_24_03_435	0.6712523544144899	0.8351648351648352	0.9230769230769231	0.7747252747252747	0.718019936484352	0.784447864773175	0.7747252747252747
sw_graphs_8_24_03_963	0.6877585598509118	0.8473185457363234	0.9230769230769231	0.7747252747252747	0.7197802197802198	0.7905319046339306	0.7747252747252747
sw_graphs_8_24_03_363	0.6740033886538936	0.8170571691028833	0.9175824175824175	0.7747252747252747	0.7235220049631593	0.7813780510055256	0.7747252747252747
sw_graphs_8_24_03_865	0.6960116625691228	0.8170571691028833	0.9175824175824175	0.7747252747252747	0.7235220049631593	0.7857797057885715	0.7747252747252747
sw_graphs_8_24_03_863	0.6960116625691228	0.8170571691028833	0.9175824175824175	0.7747252747252747	0.7235220049631593	0.7857797057885715	0.7747252747252747
sw_graphs_8_24_03_1565	0.6657502859356826	0.8241758241758241	0.9340659340659341	0.7747252747252747	0.7142857142857143	0.7826006066376859	0.7747252747252747
sw_graphs_8_24_03_415	0.6749336905302881	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7300303183286789	0.7867157093922132	0.7747252747252747
sw_graphs_8_24_03_525	0.6666691963605295	0.8076923076923077	0.9175824175824175	0.7747252747252747	0.7372771761601775	0.7807892745041414	0.7747252747252747
sw_graphs_8_24_03_523	0.6666691963605295	0.8076923076923077	0.9175824175824175	0.7747252747252747	0.7372771761601775	0.7807892745041414	0.7747252747252747
sw_graphs_8_24_03_1465	0.6657502859356826	0.8473185457363234	0.9230769230769231	0.7747252747252747	0.718019936484352	0.7857781931917112	0.7747252747252747
sw_graphs_8_24_03_913	0.6969723416496444	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7300303183286789	0.7911234396160844	0.7747252747252747
sw_graphs_8_24_03_465	0.6657502859356826	0.8473185457363234	0.9230769230769231	0.7747252747252747	0.7197802197802198	0.7861302498508846	0.7747252747252747
sw_graphs_8_24_03_1025	0.6887078474798858	0.8076923076923077	0.9175824175824175	0.7747252747252747	0.7372771761601775	0.7851970047280126	0.7747252747252747
sw_graphs_8_24_03_463	0.6657502859356826	0.8473185457363234	0.9230769230769231	0.7747252747252747	0.7197802197802198	0.7861302498508846	0.7747252747252747
sw_graphs_8_24_03_935	0.6932606283297191	0.8351648351648352	0.9230769230769231	0.7747252747252747	0.718019936484352	0.7888495195562208	0.7747252747252747
sw_graphs_8_24_03_1023	0.6887078474798858	0.8076923076923077	0.9175824175824175	0.7747252747252747	0.7372771761601775	0.7851970047280126	0.7747252747252747
sw_graphs_8_24_03_425	0.6666691963605295	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7427792446389848	0.7876125958203227	0.7747252747252747
sw_graphs_8_24_03_933	0.6932606283297191	0.8351648351648352	0.9230769230769231	0.7747252747252747	0.718019936484352	0.7888495195562208	0.7747252747252747
sw_graphs_8_24_03_365	0.6740033886538936	0.8170571691028833	0.9175824175824175	0.7747252747252747	0.7235220049631593	0.7813780510055256	0.7747252747252747
sw_graphs_8_24_03_423	0.6666691963605295	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7427792446389848	0.7876125958203227	0.7747252747252747
sw_graphs_8_24_03_923	0.6887078474798858	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7427792446389848	0.792020326044194	0.7747252747252747
sw_graphs_8_24_03_925	0.6887078474798858	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7427792446389848	0.792020326044194	0.7747252747252747
sw_graphs_8_24_03_915	0.6969723416496444	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7300303183286789	0.7911234396160844	0.7747252747252747
sw_graphs_8_24_03_965	0.6877585598509118	0.8473185457363234	0.9230769230769231	0.7747252747252747	0.7197802197802198	0.7905319046339306	0.7747252747252747
sw_graphs_8_24_03_823	0.6969723416496444	0.8076923076923077	0.9175824175824175	0.7747252747252747	0.7372771761601775	0.7868499035619644	0.7747252747252747
sw_graphs_8_24_03_825	0.6969723416496444	0.8076923076923077	0.9175824175824175	0.7747252747252747	0.7372771761601775	0.7868499035619644	0.7747252747252747
sw_graphs_8_24_03_1433	0.6712523544144899	0.8351648351648352	0.9230769230769231	0.7747252747252747	0.701668167539484	0.7811775109842014	0.7747252747252747
sw_graphs_8_24_03_1415	0.6749336905302881	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7137100131843376	0.7834516483633449	0.7747252747252747
sw_graphs_8_24_03_1413	0.6749336905302881	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7137100131843376	0.7834516483633449	0.7747252747252747
sw_graphs_8_24_03_1423	0.6666691963605295	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7410496438883571	0.7872666756701971	0.7747252747252747
sw_graphs_8_24_03_1523	0.6666691963605295	0.8076923076923077	0.9340659340659341	0.7747252747252747	0.7372771761601775	0.7840859778008447	0.7747252747252747
sw_graphs_8_24_03_1435	0.6712523544144899	0.8351648351648352	0.9230769230769231	0.7747252747252747	0.701668167539484	0.7811775109842014	0.7747252747252747
sw_graphs_8_24_03_1525	0.6666691963605295	0.8076923076923077	0.9340659340659341	0.7747252747252747	0.7372771761601775	0.7840859778008447	0.7747252747252747
sw_graphs_8_24_03_1425	0.6666691963605295	0.8308123402999016	0.9230769230769231	0.7747252747252747	0.7410496438883571	0.7872666756701971	0.7747252747252747
sw_graphs_8_24_03_1229	0.6473183840509108	0.8232169839636466	0.9230769230769231	0.7713527891774721	0.7427792446389848	0.7815488649815875	0.7713527891774721
sw_graphs_8_24_03_1261	0.6740033886538936	0.8335633745393052	0.9065934065934066	0.7713527891774721	0.7197802197802198	0.7810586357488595	0.7713527891774721
sw_graphs_8_24_03_1262	0.6740033886538936	0.8335633745393052	0.9230769230769231	0.7713527891774721	0.7197802197802198	0.7843553390455628	0.7713527891774721
sw_graphs_8_24_03_1267	0.646418705528501	0.8335633745393052	0.9230769230769231	0.7713527891774721	0.7197802197802198	0.7788384024204843	0.7713527891774721
sw_graphs_8_24_03_1264	0.6740033886538936	0.8335633745393052	0.9230769230769231	0.7713527891774721	0.7197802197802198	0.7843553390455628	0.7713527891774721
sw_graphs_8_24_03_1221	0.6749336905302881	0.8232169839636466	0.9065934065934066	0.7713527891774721	0.7427792446389848	0.7837752229807596	0.7713527891774721
sw_graphs_8_24_03_1269	0.646418705528501	0.8335633745393052	0.9230769230769231	0.7713527891774721	0.7197802197802198	0.7788384024204843	0.7713527891774721
sw_graphs_8_24_03_1222	0.6749336905302881	0.8232169839636466	0.9230769230769231	0.7713527891774721	0.7427792446389848	0.7870719262774629	0.7713527891774721
sw_graphs_8_24_03_1226	0.6473183840509108	0.8232169839636466	0.9230769230769231	0.7713527891774721	0.7427792446389848	0.7815488649815875	0.7713527891774721
sw_graphs_8_24_03_1227	0.6473183840509108	0.8232169839636466	0.9230769230769231	0.7713527891774721	0.7427792446389848	0.7815488649815875	0.7713527891774721
sw_graphs_8_24_03_1268	0.6740033886538936	0.8335633745393052	0.9230769230769231	0.7713527891774721	0.7197802197802198	0.7843553390455628	0.7713527891774721
sw_graphs_8_24_03_1266	0.646418705528501	0.8335633745393052	0.9230769230769231	0.7713527891774721	0.7197802197802198	0.7788384024204843	0.7713527891774721
sw_graphs_8_24_03_1224	0.6749336905302881	0.8232169839636466	0.9230769230769231	0.7713527891774721	0.7427792446389848	0.7870719262774629	0.7713527891774721
sw_graphs_8_24_03_1228	0.6749336905302881	0.8232169839636466	0.9230769230769231	0.7713527891774721	0.7427792446389848	0.7870719262774629	0.7713527891774721
sw_graphs_6_15_02_8	0.604856675892155	0.7703915062297477	0.8782347614939279	0.7058823529411765	0.7932305311578381	0.750519165542969	0.7703915062297477
sw_graphs_8_24_03_691	0.6648351648351648	0.811555100624076	0.9285714285714286	0.7702895870330213	0.7042647652873337	0.775903209270205	0.7702895870330213
sw_graphs_8_24_03_1194	0.6868131868131868	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7835955169625126	0.7702895870330213
sw_graphs_8_24_03_1196	0.6822564913721045	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7826841778742961	0.7702895870330213
sw_graphs_8_24_03_1192	0.6868131868131868	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7835955169625126	0.7702895870330213
sw_graphs_8_24_03_1191	0.6868131868131868	0.811555100624076	0.9285714285714286	0.7702895870330213	0.7042647652873337	0.7802988136658093	0.7702895870330213
sw_graphs_8_24_03_1399	0.6243189207241078	0.8131868131868132	0.9560439560439561	0.7702895870330213	0.7537833815965994	0.7835245317168995	0.7702895870330213
sw_graphs_8_24_03_1398	0.6519951147386644	0.8131868131868132	0.9560439560439561	0.7702895870330213	0.7537833815965994	0.7890597705198109	0.7702895870330213
sw_graphs_8_24_03_1397	0.6243189207241078	0.8131868131868132	0.9560439560439561	0.7702895870330213	0.7537833815965994	0.7835245317168995	0.7702895870330213
sw_graphs_8_24_03_689	0.6712523544144899	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7749873323914074	0.7702895870330213
sw_graphs_8_24_03_699	0.6602482174568753	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7782825230912503	0.7702895870330213
sw_graphs_8_24_03_692	0.6648351648351648	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7791999125669082	0.7702895870330213
sw_graphs_8_24_03_694	0.6648351648351648	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7791999125669082	0.7702895870330213
sw_graphs_8_24_03_696	0.6602482174568753	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7782825230912503	0.7702895870330213
sw_graphs_8_24_03_1197	0.6822564913721045	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7826841778742961	0.7702895870330213
sw_graphs_8_24_03_1198	0.6868131868131868	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7835955169625126	0.7702895870330213
sw_graphs_8_24_03_1199	0.6822564913721045	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7826841778742961	0.7702895870330213
sw_graphs_8_24_03_697	0.6602482174568753	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7782825230912503	0.7702895870330213
sw_graphs_8_24_03_698	0.6648351648351648	0.811555100624076	0.945054945054945	0.7702895870330213	0.7042647652873337	0.7791999125669082	0.7702895870330213
sw_graphs_8_24_03_1396	0.6243189207241078	0.8131868131868132	0.9560439560439561	0.7702895870330213	0.7537833815965994	0.7835245317168995	0.7702895870330213
sw_graphs_8_24_03_1188	0.6978021978021978	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7802973010689489	0.7702895870330213
sw_graphs_8_24_03_1181	0.6978021978021978	0.8060530321452687	0.9065934065934066	0.7702895870330213	0.7042647652873337	0.7770005977722456	0.7702895870330213
sw_graphs_8_24_03_1387	0.6353688131263044	0.8076923076923077	0.9340659340659341	0.7702895870330213	0.7252747252747253	0.7745382734384586	0.7702895870330213
sw_graphs_8_24_03_1384	0.662999251696279	0.8076923076923077	0.9340659340659341	0.7702895870330213	0.7252747252747253	0.7800643611524535	0.7702895870330213
sw_graphs_8_24_03_1186	0.6932606283297191	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7793889871744532	0.7702895870330213
sw_graphs_8_24_03_1389	0.6353688131263044	0.8076923076923077	0.9340659340659341	0.7702895870330213	0.7252747252747253	0.7745382734384586	0.7702895870330213
sw_graphs_8_24_03_1388	0.662999251696279	0.8076923076923077	0.9340659340659341	0.7702895870330213	0.7252747252747253	0.7800643611524535	0.7702895870330213
sw_graphs_8_24_03_1184	0.6978021978021978	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7802973010689489	0.7702895870330213
sw_graphs_8_24_03_1386	0.6353688131263044	0.8076923076923077	0.9340659340659341	0.7702895870330213	0.7252747252747253	0.7745382734384586	0.7702895870330213
sw_graphs_8_24_03_687	0.6712523544144899	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7749873323914074	0.7702895870330213
sw_graphs_8_24_03_1382	0.662999251696279	0.8076923076923077	0.9340659340659341	0.7702895870330213	0.7252747252747253	0.7800643611524535	0.7702895870330213
sw_graphs_8_24_03_688	0.6758241758241759	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7759016966733445	0.7702895870330213
sw_graphs_8_24_03_1381	0.662999251696279	0.8076923076923077	0.9175824175824175	0.7702895870330213	0.7252747252747253	0.7767676578557502	0.7702895870330213
sw_graphs_8_24_03_686	0.6712523544144899	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7749873323914074	0.7702895870330213
sw_graphs_8_24_03_684	0.6758241758241759	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7759016966733445	0.7702895870330213
sw_graphs_8_24_03_682	0.6758241758241759	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7759016966733445	0.7702895870330213
sw_graphs_8_24_03_681	0.6758241758241759	0.8060530321452687	0.9065934065934066	0.7702895870330213	0.7042647652873337	0.7726049933766412	0.7702895870330213
sw_graphs_8_24_03_1182	0.6978021978021978	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7802973010689489	0.7702895870330213
sw_graphs_8_24_03_1187	0.6932606283297191	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7793889871744532	0.7702895870330213
sw_graphs_8_24_03_1189	0.6932606283297191	0.8060530321452687	0.9230769230769231	0.7702895870330213	0.7042647652873337	0.7793889871744532	0.7702895870330213
sw_graphs_8_24_03_1394	0.6519951147386644	0.8131868131868132	0.9560439560439561	0.7702895870330213	0.7537833815965994	0.7890597705198109	0.7702895870330213
sw_graphs_8_24_03_1392	0.6519951147386644	0.8131868131868132	0.9560439560439561	0.7702895870330213	0.7537833815965994	0.7890597705198109	0.7702895870330213
sw_graphs_8_24_03_1391	0.6519951147386644	0.8131868131868132	0.9395604395604396	0.7702895870330213	0.7537833815965994	0.7857630672231075	0.7702895870330213
sw_graphs_12_25_035_7	0.6200636545536659	0.8685380813774622	0.9515151515151515	0.7696969696969697	0.7173285415424762	0.785428479737145	0.7696969696969697
sw_graphs_12_25_035_3	0.6200636545536659	0.871967429646319	0.9515151515151515	0.7696969696969697	0.7173285415424762	0.7861143493909164	0.7696969696969697
sw_graphs_12_25_035_12	0.6200636545536659	0.871967429646319	0.9515151515151515	0.7696969696969697	0.7173285415424762	0.7861143493909164	0.7696969696969697
sw_graphs_8_24_03_434	0.6712523544144899	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7833489636742739	0.7692307692307693
sw_graphs_8_24_03_424	0.6666691963605295	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7865136947214216	0.7692307692307693
sw_graphs_8_24_03_937	0.6629935441317959	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.781697201617735	0.7692307692307693
sw_graphs_8_24_03_962	0.6877585598509118	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.7894330035350295	0.7692307692307693
sw_graphs_8_24_03_461	0.6657502859356826	0.8473185457363234	0.9065934065934066	0.7692307692307693	0.7197802197802198	0.7817346454552803	0.7692307692307693
sw_graphs_8_24_03_417	0.6445520661703513	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7300303183286789	0.7795404834213249	0.7692307692307693
sw_graphs_8_24_03_462	0.6657502859356826	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.7850313487519835	0.7692307692307693
sw_graphs_8_24_03_1524	0.6666691963605295	0.8076923076923077	0.9340659340659341	0.7692307692307693	0.7372771761601775	0.7829870767019436	0.7692307692307693
sw_graphs_8_24_03_422	0.6666691963605295	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7865136947214216	0.7692307692307693
sw_graphs_8_24_03_421	0.6666691963605295	0.8308123402999016	0.9065934065934066	0.7692307692307693	0.7427792446389848	0.7832169914247183	0.7692307692307693
sw_graphs_8_24_03_964	0.6877585598509118	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.7894330035350295	0.7692307692307693
sw_graphs_8_24_03_1526	0.636253112528673	0.8076923076923077	0.9340659340659341	0.7692307692307693	0.7372771761601775	0.7769038599355722	0.7692307692307693
sw_graphs_8_24_03_1527	0.636253112528673	0.8076923076923077	0.9340659340659341	0.7692307692307693	0.7372771761601775	0.7769038599355722	0.7692307692307693
sw_graphs_8_24_03_1528	0.6666691963605295	0.8076923076923077	0.9340659340659341	0.7692307692307693	0.7372771761601775	0.7829870767019436	0.7692307692307693
sw_graphs_8_24_03_1529	0.636253112528673	0.8076923076923077	0.9340659340659341	0.7692307692307693	0.7372771761601775	0.7769038599355722	0.7692307692307693
sw_graphs_8_24_03_938	0.6932606283297191	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7877506184573198	0.7692307692307693
sw_graphs_8_24_03_939	0.6629935441317959	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.781697201617735	0.7692307692307693
sw_graphs_8_24_03_432	0.6712523544144899	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7833489636742739	0.7692307692307693
sw_graphs_8_24_03_428	0.6666691963605295	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7865136947214216	0.7692307692307693
sw_graphs_8_24_03_414	0.6749336905302881	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7300303183286789	0.7856168082933122	0.7692307692307693
sw_graphs_8_24_03_436	0.6408937593274027	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7772772446568565	0.7692307692307693
sw_graphs_8_24_03_437	0.6408937593274027	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7772772446568565	0.7692307692307693
sw_graphs_8_24_03_431	0.6712523544144899	0.8351648351648352	0.9065934065934066	0.7692307692307693	0.718019936484352	0.7800522603775706	0.7692307692307693
sw_graphs_8_24_03_438	0.6712523544144899	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7833489636742739	0.7692307692307693
sw_graphs_8_24_03_439	0.6408937593274027	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7772772446568565	0.7692307692307693
sw_graphs_8_24_03_429	0.636253112528673	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7804304779550504	0.7692307692307693
sw_graphs_8_24_03_412	0.6749336905302881	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7300303183286789	0.7856168082933122	0.7692307692307693
sw_graphs_8_24_03_411	0.6749336905302881	0.8308123402999016	0.9065934065934066	0.7692307692307693	0.7300303183286789	0.7823201049966089	0.7692307692307693
sw_graphs_8_24_03_1522	0.6666691963605295	0.8076923076923077	0.9340659340659341	0.7692307692307693	0.7372771761601775	0.7829870767019436	0.7692307692307693
sw_graphs_8_24_03_419	0.6445520661703513	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7300303183286789	0.7795404834213249	0.7692307692307693
sw_graphs_8_24_03_1467	0.6353688131263044	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7786029975309345	0.7692307692307693
sw_graphs_8_24_03_427	0.636253112528673	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7804304779550504	0.7692307692307693
sw_graphs_8_24_03_961	0.6877585598509118	0.8473185457363234	0.9065934065934066	0.7692307692307693	0.7197802197802198	0.7861363002383261	0.7692307692307693
sw_graphs_8_24_03_416	0.6445520661703513	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7300303183286789	0.7795404834213249	0.7692307692307693
sw_graphs_8_24_03_426	0.636253112528673	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7804304779550504	0.7692307692307693
sw_graphs_8_24_03_464	0.6657502859356826	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.7850313487519835	0.7692307692307693
sw_graphs_8_24_03_1521	0.6666691963605295	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7796903734052403	0.7692307692307693
sw_graphs_8_24_03_418	0.6749336905302881	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7300303183286789	0.7856168082933122	0.7692307692307693
sw_graphs_8_24_03_828	0.6969723416496444	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7857510024630633	0.7692307692307693
sw_graphs_8_24_03_466	0.6353688131263044	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.778955054190108	0.7692307692307693
sw_graphs_8_24_03_1562	0.6657502859356826	0.8241758241758241	0.9340659340659341	0.7692307692307693	0.7142857142857143	0.7815017055387848	0.7692307692307693
sw_graphs_8_24_03_527	0.636253112528673	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7736071566388689	0.7692307692307693
sw_graphs_8_24_03_528	0.6666691963605295	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7796903734052403	0.7692307692307693
sw_graphs_8_24_03_529	0.636253112528673	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7736071566388689	0.7692307692307693
sw_graphs_8_24_03_1566	0.6353688131263044	0.8241758241758241	0.9340659340659341	0.7692307692307693	0.7142857142857143	0.7754254109769093	0.7692307692307693
sw_graphs_8_24_03_1564	0.6657502859356826	0.8241758241758241	0.9340659340659341	0.7692307692307693	0.7142857142857143	0.7815017055387848	0.7692307692307693
sw_graphs_8_24_03_561	0.6657502859356826	0.8241758241758241	0.9010989010989011	0.7692307692307693	0.7142857142857143	0.7749082989453783	0.7692307692307693
sw_graphs_8_24_03_562	0.6657502859356826	0.8241758241758241	0.9175824175824175	0.7692307692307693	0.7142857142857143	0.7782050022420816	0.7692307692307693
sw_graphs_8_24_03_564	0.6657502859356826	0.8241758241758241	0.9175824175824175	0.7692307692307693	0.7142857142857143	0.7782050022420816	0.7692307692307693
sw_graphs_8_24_03_566	0.6353688131263044	0.8241758241758241	0.9175824175824175	0.7692307692307693	0.7142857142857143	0.7721287076802059	0.7692307692307693
sw_graphs_8_24_03_567	0.6353688131263044	0.8241758241758241	0.9175824175824175	0.7692307692307693	0.7142857142857143	0.7721287076802059	0.7692307692307693
sw_graphs_8_24_03_568	0.6657502859356826	0.8241758241758241	0.9175824175824175	0.7692307692307693	0.7142857142857143	0.7782050022420816	0.7692307692307693
sw_graphs_8_24_03_569	0.6353688131263044	0.8241758241758241	0.9175824175824175	0.7692307692307693	0.7142857142857143	0.7721287076802059	0.7692307692307693
sw_graphs_8_24_03_1561	0.6657502859356826	0.8241758241758241	0.9175824175824175	0.7692307692307693	0.7142857142857143	0.7782050022420816	0.7692307692307693
sw_graphs_8_24_03_822	0.6969723416496444	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7857510024630633	0.7692307692307693
sw_graphs_8_24_03_869	0.6685184903328942	0.8170571691028833	0.9175824175824175	0.7692307692307693	0.7235220049631593	0.7791821702424246	0.7692307692307693
sw_graphs_8_24_03_868	0.6960116625691228	0.8170571691028833	0.9175824175824175	0.7692307692307693	0.7235220049631593	0.7846808046896704	0.7692307692307693
sw_graphs_8_24_03_867	0.6685184903328942	0.8170571691028833	0.9175824175824175	0.7692307692307693	0.7235220049631593	0.7791821702424246	0.7692307692307693
sw_graphs_8_24_03_866	0.6685184903328942	0.8170571691028833	0.9175824175824175	0.7692307692307693	0.7235220049631593	0.7791821702424246	0.7692307692307693
sw_graphs_8_24_03_864	0.6960116625691228	0.8170571691028833	0.9175824175824175	0.7692307692307693	0.7235220049631593	0.7846808046896704	0.7692307692307693
sw_graphs_8_24_03_862	0.6960116625691228	0.8170571691028833	0.9175824175824175	0.7692307692307693	0.7235220049631593	0.7846808046896704	0.7692307692307693
sw_graphs_8_24_03_861	0.6960116625691228	0.8170571691028833	0.9010989010989011	0.7692307692307693	0.7235220049631593	0.7813841013929671	0.7692307692307693
sw_graphs_8_24_03_966	0.6574685979306976	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.7833750111509866	0.7692307692307693
sw_graphs_8_24_03_1469	0.6353688131263044	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7786029975309345	0.7692307692307693
sw_graphs_8_24_03_824	0.6969723416496444	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7857510024630633	0.7692307692307693
sw_graphs_8_24_03_826	0.6694489270953864	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7802463195522117	0.7692307692307693
sw_graphs_8_24_03_827	0.6694489270953864	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7802463195522117	0.7692307692307693
sw_graphs_8_24_03_526	0.636253112528673	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7736071566388689	0.7692307692307693
sw_graphs_8_24_03_524	0.6666691963605295	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7796903734052403	0.7692307692307693
sw_graphs_8_24_03_467	0.6353688131263044	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.778955054190108	0.7692307692307693
sw_graphs_8_24_03_922	0.6887078474798858	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7909214249452929	0.7692307692307693
sw_graphs_8_24_03_468	0.6657502859356826	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.7850313487519835	0.7692307692307693
sw_graphs_8_24_03_469	0.6353688131263044	0.8473185457363234	0.9230769230769231	0.7692307692307693	0.7197802197802198	0.778955054190108	0.7692307692307693
sw_graphs_8_24_03_936	0.6629935441317959	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.781697201617735	0.7692307692307693
sw_graphs_8_24_03_934	0.6932606283297191	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7877506184573198	0.7692307692307693
sw_graphs_8_24_03_932	0.6932606283297191	0.8351648351648352	0.9230769230769231	0.7692307692307693	0.718019936484352	0.7877506184573198	0.7692307692307693
sw_graphs_8_24_03_931	0.6932606283297191	0.8351648351648352	0.9065934065934066	0.7692307692307693	0.718019936484352	0.7844539151606164	0.7692307692307693
sw_graphs_8_24_03_929	0.6583836555731486	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7848565865639455	0.7692307692307693
sw_graphs_8_24_03_821	0.6969723416496444	0.8076923076923077	0.9010989010989011	0.7692307692307693	0.7372771761601775	0.78245429916636	0.7692307692307693
sw_graphs_8_24_03_928	0.6887078474798858	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7909214249452929	0.7692307692307693
sw_graphs_8_24_03_927	0.6583836555731486	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7848565865639455	0.7692307692307693
sw_graphs_8_24_03_926	0.6583836555731486	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7848565865639455	0.7692307692307693
sw_graphs_8_24_03_924	0.6887078474798858	0.8308123402999016	0.9230769230769231	0.7692307692307693	0.7427792446389848	0.7909214249452929	0.7692307692307693
sw_graphs_8_24_03_921	0.6887078474798858	0.8308123402999016	0.9065934065934066	0.7692307692307693	0.7427792446389848	0.7876247216485895	0.7692307692307693
sw_graphs_8_24_03_522	0.6666691963605295	0.8076923076923077	0.9175824175824175	0.7692307692307693	0.7372771761601775	0.7796903734052403	0.7692307692307693
